timestamp,symbol,direction,event_type,price,qty,entry_price,pnl,sl,tp,reason,source
2025-09-06T16:33:35.178512+05:30,HBARUSDT,short,SL_EXIT,0.21583,210.0,0.21561,-0.046199999999999575,0.21582560999999997,0.215308146,SL,binance_sync
2025-09-06T17:36:23.226921+05:30,QNTUSDT,short,SL_EXIT,102.1,0.2,101.97,-0.025999999999999093,102.07197,101.827242,SL,binance_sync
2025-09-07T15:47:04.304766+05:30,HBARUSDT,long,TP1_EXIT,0.21993,0.0,0.0,0.0,0.0,0.2206,TP1 partial hit,5M_SCALPER
2025-09-07T15:56:59.976838+05:30,HBARUSDT,long,TRAILING_EXIT,0.21951,205.0,0.0,44.99955,-0.2182,0.2206,TRAILING,5M_SCALPER
2025-09-07T19:38:22.325427+05:30,XRPUSDT,long,TP1_EXIT,2.8644,0.0,2.8485,0.0,2.8485,2.8706,TP1 partial hit,5M_SCALPER
2025-09-07T19:39:24.072326+05:30,HBARUSDT,long,TP1_EXIT,0.22043,0.0,0.21956,0.0,0.21956,0.2207,TP1 partial hit,5M_SCALPER
2025-09-07T19:39:28.452132+05:30,DOGEUSDT,long,TP1_EXIT,0.21991,0.0,0.21908,0.0,0.21908,0.2202,TP1 partial hit,5M_SCALPER
2025-09-07T19:42:57.987733+05:30,HBARUSDT,long,TRAILING_EXIT,0.22071,205.0,0.21956,0.2357499999999968,0.2204,0.2207,TRAILING,5M_SCALPER
2025-09-07T23:18:53.554004+05:30,XRPUSDT,long,SL_EXIT,2.872,16.2,2.8987,-0.4325399999999991,2.8721,2.9355,SL,5M_SCALPER
2025-09-08T04:50:31.680912+05:30,HBARUSDT,short,SL_EXIT,0.2204,214.0,0.21869,-0.36594000000000365,0.2204,0.2164,SL,5M_SCALPER
2025-09-08T08:12:13.576504+05:30,HBARUSDT,long,TP1_EXIT,0.22031,0.0,0.21916,0.0,0.21916,0.2208,TP1 partial hit,5M_SCALPER
2025-09-08T09:15:26.758129+05:30,HBARUSDT,long,TRAILING_EXIT,0.22135,191.0,0.21916,0.4182899999999995,0.2203,0.2208,TRAILING,5M_SCALPER
2025-09-08T10:47:16.949544+05:30,BNBUSDT,long,SL_EXIT,877.68,0.1,883.0,-0.532000000000005,877.77,890.322,SL,5M_SCALPER
2025-09-08T11:37:29.085575+05:30,HBARUSDT,long,SL_EXIT,0.22,210.0,0.22122,-0.25619999999999976,0.22,0.2229,SL,5M_SCALPER
2025-09-08T13:02:27.005308+05:30,XRPUSDT,long,TP1_EXIT,2.9033,0.0,2.883,0.0,2.883,2.9109,TP1 partial hit,5M_SCALPER
2025-09-08T13:55:53.872125+05:30,HBARUSDT,long,TP1_EXIT,0.2223,0.0,0.22114,0.0,0.22114,0.2228,TP1 partial hit,5M_SCALPER
2025-09-08T14:04:25.662100+05:30,DOGEUSDT,long,TP1_EXIT,0.23421,0.0,0.23255,0.0,0.23255,0.2348,TP1 partial hit,5M_SCALPER
2025-09-08T14:31:40.957469+05:30,XRPUSDT,long,TRAILING_EXIT,2.9054,14.5,2.883,0.32480000000000286,2.9033,2.9109,TRAILING,5M_SCALPER
2025-09-08T15:12:09.394728+05:30,DOGEUSDT,long,TRAILING_EXIT,0.23349,189.0,0.23255,0.17765999999999932,0.2342,0.2348,TRAILING,5M_SCALPER
2025-09-08T15:53:06.684666+05:30,BNBUSDT,short,SL_EXIT,877.58,0.1,872.98,-0.4600000000000023,877.58,866.372,SL,5M_SCALPER
2025-09-08T16:24:21.520678+05:30,HBARUSDT,long,TRAILING_EXIT,0.22398,193.0,0.22114,0.5481200000000017,0.2223,0.2228,TRAILING,5M_SCALPER
2025-09-08T18:03:18.594832+05:30,HBARUSDT,long,TP1_EXIT,0.2239,0.0,0.22275,0.0,0.22275,0.2243,TP1 partial hit,5M_SCALPER
2025-09-08T18:13:25.718772+05:30,XRPUSDT,long,TP1_EXIT,2.962,0.0,2.9458,0.0,2.9458,2.968,TP1 partial hit,5M_SCALPER
2025-09-08T18:14:19.581476+05:30,DOGEUSDT,long,TP1_EXIT,0.23547,0.0,0.234,0.0,0.234,0.2357,TP1 partial hit,5M_SCALPER
2025-09-08T22:24:42.391143+05:30,XRPUSDT,long,SL_EXIT,2.9627,15.4,2.9873,-0.37883999999999934,2.9632,3.0258,SL,5M_SCALPER
2025-09-09T01:53:17.439171+05:30,HBARUSDT,long,SL_EXIT,0.22445,203.0,0.22628,-0.37148999999999965,0.2245,0.2289,SL,5M_SCALPER
2025-09-09T02:13:29.273378+05:30,XRPUSDT,long,SL_EXIT,2.9606,14.8,2.98,-0.28712000000000126,2.9614,3.006,SL,5M_SCALPER
2025-09-09T02:45:38.473471+05:30,DOGEUSDT,long,TP1_EXIT,0.24159,0.0,0.23857,0.0,0.23857,0.2427,TP1 partial hit,5M_SCALPER
2025-09-09T03:00:44.353797+05:30,DOGEUSDT,long,TRAILING_EXIT,0.24222,193.0,0.23857,0.7044499999999974,0.2414,0.2427,TRAILING,5M_SCALPER
2025-09-09T05:45:03.171576+05:30,HBARUSDT,long,TP1_EXIT,0.22801,0.0,0.22689,0.0,0.22689,0.2285,TP1 partial hit,5M_SCALPER
2025-09-09T05:48:17.900541+05:30,DOGEUSDT,long,SL_EXIT,0.24157,182.0,0.24321,-0.29848000000000047,0.2416,0.2455,SL,5M_SCALPER
2025-09-09T06:01:18.463607+05:30,XRPUSDT,long,SL_EXIT,2.954,14.2,2.9733,-0.2740599999999982,2.9546,3.0002,SL,5M_SCALPER
2025-09-09T06:10:46.685393+05:30,ADAUSDT,long,SL_EXIT,0.8626,25.0,0.8691,-0.16249999999999876,0.8626,0.8787,SL,5M_SCALPER
2025-09-09T09:49:45.383841+05:30,HBARUSDT,long,TP1_EXIT,0.22693,0.0,0.22541,0.0,0.22541,0.2275,TP1 partial hit,5M_SCALPER
2025-09-09T17:35:46.414763+05:30,DOGEUSDT,long,TP1_EXIT,0.2431,0.0,0.24149,0.0,0.24149,0.2437,TP1 partial hit,5M_SCALPER
2025-09-09T17:53:39.011651+05:30,HBARUSDT,long,TP1_EXIT,0.23495,0.0,0.23286,0.0,0.23286,0.2357,TP1 partial hit,5M_SCALPER
2025-09-09T18:01:44.279648+05:30,HBARUSDT,long,SL_EXIT,0.23282,180.0,0.23286,-0.007200000000002205,0.23286,0.2357,SL,5M_SCALPER
2025-09-09T19:32:01.888872+05:30,XRPUSDT,long,SL_EXIT,2.9942,14.2,3.0169,-0.3223399999999992,2.997,3.0448,SL,5M_SCALPER
2025-09-09T20:03:33.216201+05:30,DOGEUSDT,long,SL_EXIT,0.24143,173.0,0.24149,-0.010380000000000777,0.24149,0.2437,SL,5M_SCALPER
2025-09-09T20:04:34.742711+05:30,BNBUSDT,short,TP1_EXIT,873.82,0.0,877.79,0.0,877.79,873.026,TP1 partial hit,5M_SCALPER
2025-09-09T20:42:11.486578+05:30,BNBUSDT,short,TP1_EXIT,873.41,0.0,878.2,0.0,878.2,876.9705200000001,TP1 partial hit,binance_sync
2025-09-09T23:58:20.006830+05:30,HBARUSDT,short,SL_EXIT,0.22701,182.0,0.22518,-0.3330599999999997,0.227,0.2227,SL,5M_SCALPER
2025-09-10T01:00:13.016577+05:30,DOGEUSDT,long,TP1_EXIT,0.24252,0.0,0.24027,0.0,0.24027,0.244,TP1 partial hit,5M_SCALPER
2025-09-10T02:26:28.429441+05:30,HBARUSDT,short,SL_EXIT,0.2283,173.0,0.22702,-0.22144000000000058,0.2283,0.2251,SL,5M_SCALPER
2025-09-10T02:44:07.126783+05:30,BNBUSDT,short,SL_EXIT,878.2,0.05,878.2,0.0,878.2,876.9705200000001,SL,binance_sync
2025-09-10T05:48:55.829045+05:30,DOGEUSDT,short,TP1_EXIT,0.23824,0.0,0.24022,0.0,0.24022,0.2376,TP1 partial hit,5M_SCALPER
2025-09-10T05:56:01.762654+05:30,HBARUSDT,long,SL_EXIT,0.22683,164.0,0.22859,-0.28863999999999734,0.2269,0.2309,SL,5M_SCALPER
2025-09-10T06:49:01.437327+05:30,XRPUSDT,short,SL_EXIT,2.9513,12.2,2.9395,-0.1439600000000004,2.9512,2.9229,SL,5M_SCALPER
2025-09-10T07:30:39.199585+05:30,ADAUSDT,short,SL_EXIT,0.8683,22.0,0.8635,-0.10559999999999814,0.8679,0.8573,SL,5M_SCALPER
2025-09-10T07:31:01.647419+05:30,HBARUSDT,long,TP1_EXIT,0.22951,0.0,0.22808,0.0,0.22808,0.2299,TP1 partial hit,5M_SCALPER
2025-09-10T07:37:55.228786+05:30,DOGEUSDT,short,SL_EXIT,0.24024,153.0,0.24022,-0.0030600000000030603,0.24022,0.2376,SL,5M_SCALPER
