side,entry_time,entry_price,sltp,partial_taken,exit_time,exit_price,result,pnl_pct,equity_curve
SHORT,2025-06-14 18:20:00,641.56,"TradeExit(trailing_stop=643.1590896619506, sl=641.56, tp=638.5219999999998, sl_pct=0.0033823804476589454, tp_pct=0.004735332626722523, partial_tp=639.3899999999999, partial_size=0.5)",True,2025-06-14 19:15:00,641.56,LOSS,,
SHORT,2025-06-14 19:55:00,640.28,"TradeExit(trailing_stop=641.6372527081887, sl=642.13, tp=637.6899999999999, sl_pct=0.0028893609046042714, tp_pct=0.00404510526644598, partial_tp=638.43, partial_size=0.5)",False,2025-06-14 21:40:00,642.13,LOSS,,
LONG,2025-06-15 10:05:00,647.58,"TradeExit(trailing_stop=646.2861630146011, sl=647.58, tp=650.2680000000001, sl_pct=0.002964884647456797, tp_pct=0.004150838506439516, partial_tp=649.5000000000001, partial_size=0.5)",False,2025-06-15 12:45:00,649.54,PARTIAL_50,0.15133265388059564,4.646704361936947
LONG,2025-06-15 10:05:00,647.58,"TradeExit(trailing_stop=646.2861630146011, sl=647.58, tp=650.2680000000001, sl_pct=0.002964884647456797, tp_pct=0.004150838506439516, partial_tp=649.5000000000001, partial_size=0.5)",True,2025-06-15 13:05:00,650.2680000000001,WIN,,
LONG,2025-06-15 14:50:00,648.41,"TradeExit(trailing_stop=646.6947018741115, sl=646.63, tp=650.9019999999999, sl_pct=0.002745176662913855, tp_pct=0.0038432473280793967, partial_tp=650.1899999999999, partial_size=0.5)",False,2025-06-15 16:10:00,646.63,LOSS,,
LONG,2025-06-15 17:25:00,647.61,"TradeExit(trailing_stop=646.7736581742316, sl=647.61, tp=648.562, sl_pct=0.0010500146693226845, tp_pct=0.0014700205370517582, partial_tp=648.2900000000001, partial_size=0.5)",False,2025-06-15 17:40:00,648.75,PARTIAL_50,0.08801593551674514,4.734720297453692
LONG,2025-06-15 17:25:00,647.61,"TradeExit(trailing_stop=646.7736581742316, sl=647.61, tp=648.562, sl_pct=0.0010500146693226845, tp_pct=0.0014700205370517582, partial_tp=648.2900000000001, partial_size=0.5)",True,2025-06-15 17:40:00,648.562,WIN,,
SHORT,2025-06-15 18:00:00,647.53,"TradeExit(trailing_stop=648.5811593906053, sl=647.53, tp=645.6819999999999, sl_pct=0.002038515590011351, tp_pct=0.002853921826015891, partial_tp=646.2099999999999, partial_size=0.5)",False,2025-06-15 19:40:00,645.83,PARTIAL_50,0.1312680493567813,4.865988346810473
SHORT,2025-06-15 18:00:00,647.53,"TradeExit(trailing_stop=648.5811593906053, sl=647.53, tp=645.6819999999999, sl_pct=0.002038515590011351, tp_pct=0.002853921826015891, partial_tp=646.2099999999999, partial_size=0.5)",True,2025-06-15 20:05:00,645.6819999999999,WIN,,
LONG,2025-06-16 11:35:00,654.53,"TradeExit(trailing_stop=653.4087192319358, sl=654.53, tp=656.5039999999999, sl_pct=0.0021542175301360795, tp_pct=0.003015904542190511, partial_tp=655.9399999999999, partial_size=0.5)",False,2025-06-16 13:55:00,656.68,PARTIAL_50,0.16423998899973855,5.030228335810212
