candle_range,atr_5,volume,alt_btc_ratio,volume_ma_5,ema_divergence,lower_wick,body_size,upper_wick,rsi_7_prev,ema_14_slope,rsi_7,ema_14,ema_7,low,timestamp,binary_label
0.0740000099999998,0.0747999999999999,618146.89,4.924379989781911e-05,901885.332,0.006510879194721,0.0110000000000001,0.0369999999999999,0.0259999999999998,56.09754182035166,0.0014764542457479,60.84653831080601,4.230403047402638,4.236913926597359,4.229,2024-11-11 19:00:00+00:00,1
0.0980000099999998,0.0735999999999998,548480.25,4.944626055464255e-05,725101.8119999999,0.0127694705323992,0.0010000000000003,0.0579999999999998,0.0389999999999997,60.84653831080601,0.0090129270129812,83.17304893214694,4.23941597441562,4.252185444948019,4.239,2024-11-11 20:00:00+00:00,0
0.0980000100000007,0.0785999999999999,601433.33,4.875994894653595e-05,638802.132,0.015011905884144,0.0449999999999999,0.0130000000000007,0.04,83.17304893214694,0.0062112034112509,74.31691146347626,4.24562717782687,4.260639083711014,4.241,2024-11-11 21:00:00+00:00,1
0.1110000099999997,0.0917999999999999,1030792.99,4.9272965179983285e-05,656432.3179999999,0.0216857586666394,0.0579999999999998,0.0499999999999998,0.0030000000000001,74.31691146347626,0.0119163762897507,76.14210492412496,4.257543554116621,4.279229312783261,4.227,2024-11-11 22:00:00+00:00,1
0.1060000099999998,0.0974,1297220.39,4.974732083603926e-05,819214.7699999999,0.0340509043530401,0.0269999999999992,0.0760000000000005,0.0030000000000001,76.14210492412496,0.0203275261177839,82.72056694691277,4.277871080234405,4.311921984587445,4.307,2024-11-11 23:00:00+00:00,0
0.2070000100000007,0.1240000000000002,2000981.37,5.037167938302447e-05,1095781.666,0.0493532189040992,0.1299999999999999,0.0710000000000006,0.0060000000000002,82.72056694691277,0.0272171893020791,85.71426747720741,4.305088269536484,4.354441488440584,4.281,2024-11-12 00:00:00+00:00,0
0.0820000099999998,0.1208000000000002,964886.85,5.024705082338416e-05,1179062.986,0.0538046160654843,0.0489999999999994,0.0330000000000003,0.0,85.71426747720741,0.0191882307284689,76.04788825343641,4.324276500264953,4.378081116330438,4.4,2024-11-12 01:00:00+00:00,0
0.1100000100000003,0.1232000000000001,1025024.78,5.091537636383934e-05,1263781.276,0.0567712036848684,0.0370000000000008,0.0169999999999994,0.056,76.04788825343641,0.0187631332980062,85.7142666666707,4.34303963356296,4.399810837247828,4.411,2024-11-12 02:00:00+00:00,0
0.0850000099999999,0.1180000000000001,955367.84,5.10292971540576e-05,1248696.2459999998,0.0600737788479728,0.0430000000000001,0.0300000000000002,0.0119999999999995,85.7142666666707,0.0199947155249384,84.2105056325072,4.363034349087898,4.423108127935871,4.42,2024-11-12 03:00:00+00:00,0
0.09600001,0.1160000000000001,1286382.22,4.989224880038656e-05,1246528.612,0.0507679934090585,0.0060000000000002,0.0819999999999998,0.008,84.2105056325072,0.0065287534549467,67.79659676338477,4.369563102542845,4.420331095951903,4.406,2024-11-12 04:00:00+00:00,1
0.0910000100000001,0.0928,1835120.02,5.039689535210276e-05,1213356.3419999997,0.0479269664267949,0.0229999999999996,0.0419999999999998,0.0260000000000006,67.79659676338477,0.0112582529942875,67.14696051790412,4.380821355537132,4.428748321963927,4.389,2024-11-12 05:00:00+00:00,1
0.1200000100000001,0.1004000000000001,1593154.17,5.037664667756467e-05,1339009.806,0.051132733340764,0.0089999999999994,0.0570000000000003,0.0540000000000002,67.14696051790412,0.0173571525950491,65.3495301687929,4.398178508132181,4.449311241472945,4.445,2024-11-12 06:00:00+00:00,0
0.0520000099999996,0.0887999999999999,762708.45,5.061621078550088e-05,1286546.5399999998,0.0506953907234848,0.0189999999999992,0.0060000000000002,0.0270000000000001,65.3495301687929,0.0141095322490425,54.166652304296576,4.412288040381224,4.462983431104709,4.485,2024-11-12 07:00:00+00:00,0
0.1060000099999998,0.0929999999999999,815758.89,5.147848885769614e-05,1258624.75,0.0594546049981374,0.0069999999999996,0.0910000000000001,0.008,54.166652304296576,0.0244949279491706,72.7554021892316,4.4367829683303945,4.496237573328532,4.498,2024-11-12 08:00:00+00:00,0
0.2470000099999998,0.1231999999999999,1345074.16,5.0267662464685686e-05,1270363.1379999998,0.0408829407767239,0.0030000000000001,0.1909999999999998,0.0529999999999999,72.7554021892316,-0.0042377291107191,43.97589743310685,4.432545239219675,4.473428179996399,4.402,2024-11-12 09:00:00+00:00,0
0.3410000100000002,0.1731999999999999,2709007.63,4.9200628062724695e-05,1445140.6599999997,0.0116985943402472,0.1589999999999998,0.1360000000000001,0.0460000000000002,43.97589743310685,-0.0216726985626234,31.570244281128765,4.410872540657052,4.422571134997299,4.111,2024-11-12 10:00:00+00:00,0
0.1060000100000007,0.1704,1061373.52,4.9015811385505575e-05,1338784.5299999998,-0.0074278506548033,0.0430000000000001,0.0040000000000004,0.0590000000000001,31.570244281128765,-0.0185163387542734,36.69201032615841,4.392356201902778,4.384928351247975,4.225,2024-11-12 11:00:00+00:00,0
0.1560000099999997,0.1912000000000001,851139.87,4.903413523948033e-05,1356470.8139999998,-0.024045778213094,0.0549999999999997,0.0369999999999999,0.064,36.69201032615841,-0.0211141602537034,28.92719918600791,4.371242041649075,4.347196263435981,4.179,2024-11-12 12:00:00+00:00,0
0.1400000099999996,0.198,971566.89,4.906723601340522e-05,1387632.414,-0.0338125718522128,0.0949999999999997,0.0019999999999997,0.0430000000000001,28.92719918600791,-0.0180322722198766,20.55674210070258,4.353209769429198,4.319397197576985,4.139,2024-11-12 13:00:00+00:00,0
0.1280000099999992,0.1741999999999999,573557.63,4.929799494284639e-05,1233329.1079999998,-0.032850568655899,0.0689999999999999,0.0539999999999993,0.0049999999999998,20.55674210070258,-0.0085613025905599,29.044830344760072,4.344648466838638,4.311797898182739,4.166,2024-11-12 14:00:00+00:00,0
