volume_ma_5,volume,atr_5,candle_range,ema_divergence,alt_btc_ratio,ema_14_slope,ema_7_slope,rsi_7,upper_wick,body_to_range,ema_divergence_slope,volume_slope,rsi_7_prev,rsi_7_slope,timestamp,binary_label
4200020.2,2647744.0,0.015,0.0123000099999997,-0.0001743340928213,2.675681241643337e-05,0.0008682683529319,0.0019393594622933,61.159296198529056,0.0038999999999997,0.1626014938199451,0.0010710911093614,597405.0,59.75963413890698,1.3996620596220737,2025-02-22 12:00:00+00:00,0
3652875.6,4100103.0,0.015,0.0213000100000001,-0.0007439804019759,2.671539877946728e-05,-0.000700834094125,-0.0012704804032797,43.35657261165309,0.0088999999999996,0.5164316824264434,-0.0005696463091546,1452359.0,61.159296198529056,-17.802723586875963,2025-02-22 13:00:00+00:00,0
3424261.0,2162029.0,0.0143799999999999,0.0094000099999998,-0.0007044511561939,2.6757921146433607e-05,-0.0001673895482419,-0.0001278603024599,51.895648514326886,0.0057,0.3510634563154625,3.952924578198847e-05,-1938074.0,43.35657261165309,8.539075902673794,2025-02-22 14:00:00+00:00,0
2785544.2,2967506.0,0.0137799999999999,0.0157000099999998,0.0001730578921042,2.6815885373529896e-05,0.0008015957248566,0.0016791047731548,72.68157674911357,0.0055,0.4458595886244499,0.0008775090482981,805477.0,51.895648514326886,20.785928234786688,2025-02-22 15:00:00+00:00,0
3013877.4,3192005.0,0.0142999999999998,0.0128000099999999,0.0003876701770941,2.680924865194721e-05,0.000294716294876,0.000509328579866,56.56237626980205,0.0085999999999999,0.2421873107911555,0.0002146122849899,224499.0,72.68157674911357,-16.119200479311523,2025-02-22 16:00:00+00:00,0
3150240.4,3329559.0,0.0161799999999999,0.02170001,0.0027075791564348,2.696623260621084e-05,0.0027620874555589,0.0050819964348995,71.04156306438756,0.0,0.8617507549535641,0.0023199089793406,137554.0,56.56237626980205,14.479186794585509,2025-02-22 17:00:00+00:00,0
2908932.4,2893563.0,0.0163799999999999,0.0223000099999999,0.0023286006877918,2.685951548569367e-05,0.0003404757948177,-3.850267382521366e-05,51.65010535466362,0.004,0.6860983470411144,-0.0003789784686429,-435996.0,71.04156306438756,-19.391457709723937,2025-02-22 18:00:00+00:00,0
2936484.6,2299790.0,0.0169599999999999,0.0123000100000002,0.0016313113269141,2.677359548567834e-05,-0.0001315876444909,-0.0008288770053686,47.32571616207249,0.0031000000000003,0.2601623901118451,-0.0006972893608776,-593773.0,51.65010535466362,-4.324389192591134,2025-02-22 19:00:00+00:00,0
4099654.2,8783354.0,0.01812,0.02150001,2.702953144639864e-05,2.6693447090077752e-05,-0.001367375958559,-0.0029716577540268,48.504926987626206,0.0019,0.4372090989725243,-0.0016042817954677,6483564.0,47.32571616207249,1.1792108255537173,2025-02-22 20:00:00+00:00,0
3799042.6,1688947.0,0.0175,0.00970001,-0.0007366546199891,2.669602912602576e-05,-0.0008650591640844,-0.0016287433155199,47.72338380039016,0.0024999999999999,0.2474224253377233,-0.0007636841514355,-7094407.0,48.504926987626206,-0.7815431872360463,2025-02-22 21:00:00+00:00,0
