volume,volume_ma_5,atr_5,ema_divergence,body_size,alt_btc_ratio,candle_range,rsi_7_slope,volume_slope,ema_divergence_slope,rsi_7,rsi_7_prev,lower_wick,upper_wick_ratio,ema_7_prev,timestamp,binary_label
2420525.3,2164993.3200000003,0.00576,-0.0023034937011411,0.0023,8.675397298645953e-06,0.00700001,4.033559638999854,1188244.9,0.0004136456626832,40.22972321375741,36.19616357475756,0.0036999999999999,0.1428569387758006,0.5042597678785143,2024-09-16 17:00:00+00:00,0
1587641.3,1966954.14,0.00566,-0.0022845075636923,0.0028,8.668992676523422e-06,0.00460001,-5.053967550586222,-832883.9999999998,1.89861374487732e-05,35.17575566317119,40.22972321375741,0.0015,0.0652172495277105,0.5043698259088858,2024-09-16 18:00:00+00:00,0
993763.0,1608011.7200000004,0.0047,-0.0023126829888941,0.0009,8.64455485374756e-06,0.0033000099999999,8.574052931416297,-593878.3,-2.817542520183736e-05,43.749808594587485,35.17575566317119,0.0009,0.4545440771391479,0.5037523694316643,2024-09-16 19:00:00+00:00,0
2139495.2,1674741.0400000005,0.00454,-0.0023005742489788,0.0003,8.675982643874401e-06,0.0042000099999999,-9.484242062395545,1145732.2000000002,1.2108739915306366e-05,34.26556653219194,43.749808594587485,0.0015999999999999,0.5476177437672717,0.5030392770737483,2024-09-16 20:00:00+00:00,0
2580059.1,1944296.7800000005,0.00494,-0.0017493510930679,0.0040999999999999,8.698950780664017e-06,0.00560001,27.11344750015377,440563.8999999999,0.0005512231559109,61.37901403234572,34.26556653219194,0.0012999999999999,0.0357142219389049,0.5024044578053113,2024-09-16 21:00:00+00:00,0
2539824.7,1968156.6600000008,0.00406,-0.0012277443386236,0.0009,8.718301066361727e-06,0.00260001,-5.12932164785132,-40234.39999999991,0.0005216067544443,56.2496923844944,61.37901403234572,0.0014999999999999,0.0769227810662595,0.5029283433539835,2024-09-16 22:00:00+00:00,0
4612598.4,2573148.0800000005,0.00456,-0.000229441803614,0.0053,8.772805299894407e-06,0.0071000099999999,18.6002932742482,2072773.7,0.0009983025350095,74.8499856587426,56.2496923844944,0.0,0.2535207696890447,0.5035462575154876,2024-09-16 23:00:00+00:00,0
1751032.4,2724601.9600000004,0.00532,-0.000109563762404,0.0045,8.78188291135122e-06,0.0071000099999999,-21.165972915631805,-2861566.0000000005,0.00011987804121,53.68401274311079,74.8499856587426,0.0001999999999999,0.3380276929187366,0.5053346931366157,2024-09-17 00:00:00+00:00,0
1448846.7,2586472.2600000007,0.00534,0.0001586757564626,0.0016,8.769172308967804e-06,0.0043000099999999,12.6078613899683,-302185.69999999995,0.0002682395188666,66.29187413307909,53.68401274311079,0.0014999999999999,0.2790691184439076,0.5055260198524618,2024-09-17 01:00:00+00:00,0
768648.5,2224190.1400000006,0.00472,0.0004094089185104,0.0006999999999999,8.748093452489111e-06,0.00250001,5.136411582349112,-680198.2,0.0002507331620478,71.4282857154282,66.29187413307909,0.0004,0.5599977600089742,0.5060695148893464,2024-09-17 02:00:00+00:00,0
631720.5,1842569.3000000007,0.00454,0.0004537385098912,0.0009,8.74095763003789e-06,0.00170001,-1.9841113316620351,-136928.0,4.432959138078729e-05,69.44417438376617,71.4282857154282,9.9999999999989e-05,0.4117622837512836,0.5066521361670098,2024-09-17 03:00:00+00:00,0
527544.1,1025558.4400000006,0.0037,0.000724094793959,0.0022,8.7508140042554e-06,0.00290001,-3.395077065050799,-104176.40000000002,0.0002703562840677,66.04909731871537,69.44417438376617,0.0005999999999999,0.0344826397150315,0.5068641021252573,2024-09-17 04:00:00+00:00,0
1071252.1,889602.3800000005,0.0034,0.0013773565521377,0.0042999999999999,8.764935347517749e-06,0.00560001,5.889421268207983,543708.0000000001,0.0006532617581787,71.93851858692335,66.04909731871537,0.0003,0.1785711096944455,0.507573076593943,2024-09-17 05:00:00+00:00,0
803645.1,760562.0600000005,0.00328,0.0014060648098827,0.003,8.736834906305567e-06,0.0037000099999999,-21.071672383410984,-267607.0000000001,2.8708257744924914e-05,50.86684620351237,71.93851858692335,0.0001999999999999,0.1351347699060151,0.5091798074454572,2024-09-17 06:00:00+00:00,0
608595.9,728551.5400000005,0.0034599999999999,0.0015761896837541,0.0018,8.734927904900199e-06,0.0034000099999999,22.04946600885887,-195049.19999999995,0.0001701248738714,72.91631221237124,50.86684620351237,0.001,0.1764700692056615,0.5096348555840929,2024-09-17 07:00:00+00:00,0
2701098.3,1142427.1000000006,0.0038,0.0016575645289788,0.0001999999999999,8.723976051163423e-06,0.00340001,-2.9166891334186715,2092502.4,8.137484522463545e-05,69.99962307895257,72.91631221237124,0.0012,0.5882335640189178,0.5104011416880697,2024-09-17 08:00:00+00:00,0
2049661.7,1446850.6200000006,0.00398,0.0016202060274088,0.0002,8.693074438223206e-06,0.00380001,-3.333326780598952,-651436.5999999999,-3.7358501569939584e-05,66.66629629835361,69.99962307895257,0.0021999999999999,0.3684200831050306,0.5110258562660523,2024-09-17 09:00:00+00:00,0
2110707.4,1654741.6800000004,0.0034,0.0016235828004748,0.0007,8.665338645418327e-06,0.00270001,6.720386196180442,61045.69999999995,3.376773065943972e-06,73.38668249453406,66.66629629835361,0.0014999999999999,0.1851844993166874,0.5114193921995392,2024-09-17 10:00:00+00:00,0
4233038.5,2340620.3600000003,0.00364,0.0013033249429517,0.0021999999999999,8.649144166338445e-06,0.00490001,-18.186991612803148,2122331.1,-0.000320257857523,55.19969088173091,73.38668249453406,0.0021999999999999,0.1020406080804027,0.5118895441496545,2024-09-17 11:00:00+00:00,1
998731.7,2418647.5200000005,0.00368,0.0012733798374634,0.0019,8.637428407355203e-06,0.00360001,-10.645544227301675,-3234306.8,-2.994510548826046e-05,44.55414665442923,55.19969088173091,0.0009,0.2222216049399897,0.5116671581122408,2024-09-17 12:00:00+00:00,1
4284778.8,2735383.62,0.00404,0.0011414695243139,0.0006,8.688057524675236e-06,0.00520001,13.886880505063743,3286047.1,-0.0001319103131495,58.441027159492975,44.55414665442923,0.0008,0.7307678254464813,0.5119753685841807,2024-09-17 13:00:00+00:00,1
