volume_ma_5,volume,atr_5,alt_btc_ratio,ema_divergence,ema_14_prev,high,rsi_7,rsi_7_slope,ema_7,rsi_7_prev,lower_wick,candle_range,ema_7_prev,body_to_range,timestamp,binary_label
6646.781999999994,3728.914,3.979999999999973,0.0090399451534423,-0.9922201128757706,543.6078945471932,542.4,41.35802451265067,10.745779760464174,542.4279551613583,30.6122447521865,0.7999999999999545,3.200000009999932,542.5039402151444,0.6874999978515914,2024-09-18 12:00:00+00:00,0
7020.440799999994,7174.874,4.539999999999987,0.0090743339186838,-1.1431855333173644,543.4201752742341,543.7,35.35911588535171,-5.99890862729896,541.8209663710188,41.35802451265067,1.5,5.200000010000045,542.4279551613583,0.4230769222633186,2024-09-18 13:00:00+00:00,0
6494.288399999994,5901.565,4.159999999999991,0.0091027373772013,-1.028206872160581,542.9641519043362,543.1,39.69072150627064,4.331605620918928,541.7407247782642,35.35911588535171,0.3999999999999772,3.400000009999977,541.8209663710188,0.4117647046712763,2024-09-18 14:00:00+00:00,0
5874.5147999999945,6876.007,4.1200000000000045,0.0090561572614665,-1.3041971800033707,542.7689316504247,542.7,37.37864064968441,-2.3120808565862347,540.8555435836981,39.69072150627064,1.3000000000000682,5.800000010000068,541.7407247782642,0.5689655162603897,2024-09-18 15:00:00+00:00,0
5756.190399999994,5099.592,4.540000000000009,0.0090411023835997,-1.03178430743435,542.1597407637015,542.0,57.73195855457538,20.35331790489097,541.0666576877736,37.37864064968441,1.3000000000000682,5.100000010000023,540.8555435836981,0.6862745084582822,2024-09-18 16:00:00+00:00,0
6251.340199999993,6204.663,4.960000000000013,0.0090430391676738,-0.7036564633500575,542.098441995208,543.8,49.99999978658537,-7.731958767990008,541.4749932658302,57.73195855457538,3.200000000000045,5.3000000099999545,541.0666576877736,0.1886792449270219,2024-09-18 17:00:00+00:00,0
14283.811399999997,47337.23,6.6200000000000045,0.0090335130634626,0.1164151840830527,542.1786497291803,555.0,70.58823502988368,20.588235243298307,543.0312449493726,49.99999978658537,1.1000000000000227,13.50000001,541.4749932658302,0.377777777497944,2024-09-18 18:00:00+00:00,0
15463.388799999995,11799.452,6.940000000000009,0.0090762278258063,0.3422479154451139,542.9148297652896,548.3,57.59162282558037,-12.996612204303304,543.5484337120295,70.58823502988368,1.8000000000000682,5.00000001,543.0312449493726,0.5199999989600046,2024-09-18 19:00:00+00:00,0
15914.764999999994,9132.888,7.079999999999996,0.0090884925969628,0.7459642603156453,543.2061857965844,547.7,69.27083308078343,11.67921025520306,544.5113252840221,57.59162282558037,3.7999999999999545,6.50000001,543.5484337120295,0.3692307686627184,2024-09-18 20:00:00+00:00,0
15641.994999999992,3735.742,6.6,0.0091047328331516,1.0651810758042757,543.7653610237064,549.5,67.93478235024818,-1.3360507305352485,545.4084939630166,69.27083308078343,0.7000000000000455,2.7000000100000454,544.5113252840221,0.2222222213991816,2024-09-18 21:00:00+00:00,0
