ema_divergence,volume_ma_5,alt_btc_ratio,volume,atr_5,rsi_7,candle_range,ema_14_slope,volume_slope,lower_wick,ema_7_slope,rsi_7_slope,rsi_7_prev,upper_wick,ema_7,timestamp,binary_label
0.0023061559853297,1895361.640000004,3.6164336267909535e-06,1645531.8,0.00314,78.2253648568114,0.00250001,0.000660754510235,428338.0,0.0001999999999999,0.0006629161103992,0.0,78.2253648568114,0.0019,0.2913112516688024,2025-04-11 06:00:00+00:00,0
0.0022073558259254,1739615.8800000038,3.6066406486489687e-06,1020331.5,0.00276,82.90548689024973,0.00190001,0.0005459872422036,-625200.3,0.0006,0.0004471870827993,4.680122033438337,78.2253648568114,0.0011999999999999,0.2917584387516018,2025-04-11 07:00:00+00:00,0
0.0020228905281151,1690794.6200000036,3.585608516475608e-06,2715641.3,0.00276,69.619636281704,0.00380001,0.0004198556099098,1695309.7999999998,0.0013,0.0002353903120995,-13.28585060854573,82.90548689024973,0.002,0.2919938290637013,2025-04-11 08:00:00+00:00,0
0.0019288917336012,1868996.000000004,3.559733171619163e-06,2746281.6,0.00252,65.71362857800003,0.0027000099999999,0.0004705415285885,30640.30000000028,0.0016999999999999,0.0003765427340746,-3.9060077037039775,69.619636281704,0.0003,0.292370371797776,2025-04-11 09:00:00+00:00,0
0.0020134961260472,2297737.100000004,3.570441436175911e-06,3360899.3,0.00306,57.894025862840486,0.00440001,0.00064780265811,614617.6999999997,0.0016,0.0007324070505559,-7.81960271515954,65.71362857800003,0.0010999999999999,0.293102778848332,2025-04-11 10:00:00+00:00,0
0.0016747057769355,2283708.000000004,3.561441315909342e-06,1575386.3,0.00322,49.25321675743653,0.0033000099999999,0.0001880956370287,-1785512.9999999998,0.0001999999999999,-0.000150694712083,-8.640809105403953,57.894025862840486,0.0003999999999999,0.292952084136249,2025-04-11 11:00:00+00:00,0
0.001293668524115,2715032.940000004,3.5510948478436235e-06,3176956.2,0.0035,41.89149562098746,0.00330001,4.3016218758240576e-05,1601569.9,0.0007,-0.0003380210340622,-7.36172113644907,49.25321675743653,0.0015999999999999,0.2926140631021868,2025-04-11 12:00:00+00:00,0
0.0012712053589779,2788897.820000004,3.5439240994917805e-06,3084965.7,0.0038399999999999,53.26046432255403,0.00550001,0.0003439473895904,-91990.5,0.002,0.0003214842244533,11.368968701566564,41.89149562098746,0.0010999999999999,0.2929355473266401,2025-04-11 13:00:00+00:00,0
0.0009808974563395,3104718.820000004,3.564189601699675e-06,4325386.6,0.00414,44.54517107618388,0.0042000099999999,3.1421070978421284e-05,1240420.8999999994,0.002,-0.00025888683166,-8.715293246370152,53.26046432255403,0.0001999999999999,0.2926766604949801,2025-04-11 14:00:00+00:00,0
0.0010395007377465,2933028.400000004,3.566332944506502e-06,2502447.2,0.00392,56.15354378861035,0.00330001,0.0003472315948479,-1822939.4,0.0,0.000405834876255,11.608372712426473,44.54517107618388,0.0009,0.2930824953712351,2025-04-11 15:00:00+00:00,0
0.0011246095127362,3022251.960000004,3.5631264006408307e-06,2021504.1,0.00382,55.81365062360128,0.00280001,0.0003942673822015,-480943.1000000001,0.001,0.0004793761571912,-0.3398931650090659,56.15354378861035,0.0012,0.2935618715284263,2025-04-11 16:00:00+00:00,0
0.0013991098993882,3102260.040000004,3.5410461098534496e-06,3576996.6,0.004,57.1425563925604,0.00420001,0.0006350317312413,1555492.5,0.0005,0.0009095321178934,1.3289057689591104,55.81365062360128,0.0015,0.2944714036463197,2025-04-11 17:00:00+00:00,0
