atr_5,candle_range,volume_ma_5,ema_divergence,alt_btc_ratio,body_size,volume,ema_7,rsi_7,ema_14_prev,lower_wick,ema_14,ema_14_slope,upper_wick,ema_7_slope,timestamp,binary_label
0.1064000000000001,0.0570000100000003,172461.672,0.0567190421022667,0.0001104430625614,0.0290000000000008,82413.06,6.389000563390466,63.80752203655527,6.320170986101768,0.0179999999999997,6.332281521288199,0.012110535186431,0.0099999999999997,0.0073331455365108,2024-09-04 20:00:00+00:00,0
0.0778,0.0750000099999992,95692.912,0.0600064374264093,0.0001115662650602,0.072,51622.05,6.412250422542849,54.232794189694175,6.332281521288199,0.0019999999999997,6.35224398511644,0.0199624638282402,0.0009999999999994,0.0232498591523828,2024-09-04 21:00:00+00:00,0
0.0671999999999998,0.0940000099999994,67602.13,0.0611930298062226,0.0001116616111303,0.0099999999999997,75188.77,6.431937816907137,63.31359635517229,6.35224398511644,0.0439999999999995,6.370744787100914,0.0185008019844747,0.04,0.0196873943642881,2024-09-04 22:00:00+00:00,0
0.0699999999999997,0.08000001,63171.012,0.0530412138595606,0.0001109522191306,0.0579999999999998,38353.02,6.431953362680353,45.53570479910922,6.370744787100914,0.0120000000000004,6.378912148820793,0.0081673617198783,0.0099999999999997,1.5545773216274483e-05,2024-09-04 23:00:00+00:00,0
0.0771999999999998,0.08000001,79381.94399999999,0.0492411596989112,0.0001113836312615,0.0289999999999999,149332.82,6.438965022010265,68.04509487535098,6.378912148820793,0.0049999999999998,6.389723862311354,0.0108117134905612,0.0460000000000002,0.0070116593299118,2024-09-05 00:00:00+00:00,0
0.0743999999999996,0.0430000099999992,81382.474,0.0432630858378582,0.0001110613407089,0.0170000000000003,92415.71,6.440223766507699,58.60654056369735,6.389723862311354,0.0039999999999995,6.3969606806698405,0.0072368183584865,0.0219999999999993,0.0012587444974334,2024-09-05 01:00:00+00:00,0
0.0737999999999997,0.07200001,79419.888,0.0319852349669114,0.0001108106894789,0.048,41809.12,6.428417824880774,41.538450355032495,6.3969606806698405,0.0060000000000002,6.396432589913863,-0.0005280907559779,0.0179999999999997,-0.0118059416269247,2024-09-05 02:00:00+00:00,0
0.0729999999999998,0.0900000099999998,95151.296,0.0158884574018989,0.0001107369124091,0.0629999999999997,153845.81,6.403063368660581,35.99999160000196,6.396432589913863,0.0179999999999997,6.387174911258682,-0.0092576786551807,0.0090000000000003,-0.0253544562201932,2024-09-05 03:00:00+00:00,0
0.0711999999999999,0.0710000100000006,95702.62,0.0087459367379105,0.0001111763718744,0.0340000000000006,41109.64,6.392297526495435,26.717550113631543,6.387174911258682,0.0129999999999999,6.383551589757524,-0.0036233215011574,0.024,-0.0107658421651457,2024-09-05 04:00:00+00:00,0
0.0662,0.0550000100000006,78230.58,0.0017117670817219,0.0001108838379025,0.0200000000000004,61972.62,6.379723144871576,22.509219278061423,6.383551589757524,0.032,6.378011377789854,-0.0055402119676699,0.0030000000000001,-0.0125743816238586,2024-09-05 05:00:00+00:00,0
0.0822,0.1230000099999993,94753.41400000002,-0.0130675020975248,0.0001099026408436,0.088,175029.88,6.348542358653682,20.40133301641029,6.378011377789854,0.0249999999999994,6.361609860751207,-0.0164015170386475,0.0099999999999997,-0.0311807862178943,2024-09-05 06:00:00+00:00,0
0.0770000000000001,0.0460000100000002,108309.84200000002,-0.0215384436607841,0.0001095440301915,0.0070000000000005,109591.26,6.3266567689902615,14.07941882469578,6.361609860751207,0.0039999999999995,6.348195212651046,-0.0134146481001611,0.0350000000000001,-0.0218855896634204,2024-09-05 07:00:00+00:00,0
0.0664000000000001,0.0370000099999999,84506.37,-0.0258599408882105,0.0001099045681004,0.0039999999999995,34828.45,6.311242576742696,16.22641080811792,6.348195212651046,0.0140000000000002,6.337102517630907,-0.0110926950201388,0.0190000000000001,-0.0154141922475652,2024-09-05 08:00:00+00:00,0
0.0593999999999999,0.0360000099999995,81642.09,-0.0271069160564305,0.0001104107611317,0.0060000000000002,26788.24,6.301181932557022,22.27272018595277,6.337102517630907,0.0119999999999995,6.328288848613453,-0.0088136690174538,0.0179999999999997,-0.0100606441856738,2024-09-05 09:00:00+00:00,0
0.0563999999999998,0.04000001,76570.618,-0.0284138860472262,0.0001102499515597,0.0129999999999999,36615.26,6.290636449417767,29.51805984178216,6.328288848613453,0.0180000000000006,6.319050335464993,-0.0092385131484595,0.0089999999999994,-0.0105454831392552,2024-09-05 10:00:00+00:00,0
0.0406,0.0440000100000004,48667.544,-0.0252829536730025,0.000110850451365,0.0280000000000004,35514.51,6.289227337063325,26.41508271034087,6.319050335464993,0.016,6.314510290736328,-0.0045400447286656,0.0,-0.0014091123544419,2024-09-05 11:00:00+00:00,0
0.0474,0.08000001,38408.118,-0.0270717491739898,0.0001102149588789,0.0359999999999995,58294.13,6.278170502797495,23.204410915421192,6.314510290736328,0.0270000000000001,6.305242251971484,-0.0092680387648433,0.0170000000000003,-0.0110568342658305,2024-09-05 12:00:00+00:00,0
0.0522,0.0610000099999999,37303.884,-0.0283820746104987,0.0001093486042622,0.0100000000000006,29307.28,6.267627877098121,40.77667131682523,6.305242251971484,0.0179999999999997,6.29600995170862,-0.0092323002628642,0.0329999999999994,-0.0105426256993732,2024-09-05 13:00:00+00:00,0
0.0644000000000002,0.0970000100000004,50730.934,-0.0343543836572131,0.0001093390662083,0.0529999999999999,93923.49,6.246720907823591,24.161062474668512,6.29600995170862,0.0140000000000002,6.281075291480804,-0.0149346602278157,0.0300000000000002,-0.02090696927453,2024-09-05 14:00:00+00:00,0
0.0748000000000001,0.0920000099999996,60203.556,-0.0307912384156701,0.0001114405974988,0.0520000000000004,83978.37,6.2445406808676935,43.216065200379255,6.281075291480804,0.0199999999999995,6.275331919283364,-0.0057433721974406,0.0199999999999995,-0.0021802269558977,2024-09-05 15:00:00+00:00,0
0.0785999999999999,0.0630000099999997,67550.81,-0.0283821527281453,0.0001105884441288,0.0069999999999996,72250.78,6.24090551065077,39.80098116383751,6.275331919283364,0.0190000000000001,6.269287663378916,-0.006044255904448,0.0369999999999999,-0.0036351702169232,2024-09-05 16:00:00+00:00,0
0.0713999999999998,0.0440000099999996,60164.5,-0.021203508606983,0.0001107715334472,0.0389999999999997,21362.58,6.248179132988078,52.401730706894384,6.269287663378916,0.0049999999999998,6.269382641595061,9.497821614523616e-05,0.0,0.0072736223373075,2024-09-05 17:00:00+00:00,0
0.0707999999999998,0.0580000099999998,65985.964,-0.0144306063079948,0.0001110895172486,0.0120000000000004,58414.6,6.256634349741058,49.3023095294806,6.269382641595061,0.0349999999999992,6.271064956049053,0.0016823144539923,0.0110000000000001,0.0084552167529805,2024-09-05 18:00:00+00:00,0
0.0661999999999997,0.0740000099999998,56958.35599999999,-0.0130471996033856,0.0001115233479266,0.0300000000000002,48785.45,6.255475762305793,51.707299417019634,6.271064956049053,0.0369999999999999,6.268522961909179,-0.0025419941398743,0.0069999999999996,-0.001158587435265,2024-09-05 19:00:00+00:00,0
0.0581999999999997,0.0520000099999996,43439.126,-0.0086797452586102,0.0001119192783541,0.0249999999999994,16382.22,6.261106821729345,59.459440710987145,6.268522961909179,0.0069999999999996,6.269786566987955,0.0012636050787762,0.0200000000000004,0.0056310594235515,2024-09-05 20:00:00+00:00,0
0.0547999999999998,0.0460000100000002,36163.69,-0.0059015750925537,0.0001117530355864,0.0049999999999998,35873.6,6.264580116297008,76.3005471616285,6.269786566987955,0.0330000000000003,6.270481691389562,0.0006951244016066,0.008,0.0034732945676632,2024-09-05 21:00:00+00:00,0
0.0613999999999999,0.0770000099999999,37291.67,-0.0005157119815315,0.0001123615532416,0.0289999999999999,27002.48,6.274435087222756,72.29726310264596,6.270481691389562,0.048,6.274950799204287,0.0044691078147254,0.0,0.0098549709257476,2024-09-05 22:00:00+00:00,0
0.0577999999999999,0.04000001,40740.754,0.0035856227733512,0.0001122997508009,0.0060000000000002,75660.02,6.283076315417067,77.24134202142125,6.274950799204287,0.0179999999999997,6.279490692643716,0.0045398934394285,0.016,0.0086412281943113,2024-09-05 23:00:00+00:00,0
0.0548,0.0590000100000001,38773.476,0.0020486362715796,0.000111672777758,0.0350000000000001,38949.06,6.280807236562801,51.428545714298735,6.279490692643716,0.0220000000000002,6.278758600291221,-0.0007320923524947,0.0019999999999997,-0.0022690788542663,2024-09-06 00:00:00+00:00,0
0.0566000000000002,0.0610000100000008,44887.118,0.002497973836375,0.0001111582791701,0.0129999999999999,46950.43,6.2823554274221,51.77302394247035,6.278758600291221,0.0200000000000004,6.279857453585725,0.0010988532945042,0.0280000000000004,0.0015481908592995,2024-09-06 01:00:00+00:00,0
0.0598000000000002,0.0620000100000002,50601.78799999999,0.007140110792279,0.0001114773167894,0.0390000000000005,64446.95,6.293016570566575,74.49660929689523,6.279857453585725,0.0089999999999994,6.285876459774296,0.0060190061885707,0.0140000000000002,0.0106611431444747,2024-09-06 02:00:00+00:00,0
0.0484000000000003,0.0200000100000004,49328.4,0.0085194961205417,0.0001115607549303,0.0120000000000004,20635.54,6.298012427924931,62.96293031551769,6.285876459774296,0.0049999999999998,6.289492931804389,0.0036164720300932,0.0030000000000001,0.0049958573583559,2024-09-06 03:00:00+00:00,0
0.0488000000000003,0.0420000099999998,37563.84,0.0058654467132273,0.000111052880254,0.024,16837.22,6.294759320943698,53.124976757822594,6.289492931804389,0.0129999999999999,6.288893874230471,-0.0005990575739183,0.0049999999999998,-0.0032531069812327,2024-09-06 04:00:00+00:00,0
0.0426000000000003,0.0280000100000004,33904.492000000006,0.0052281330413652,0.0001114513619069,0.0129999999999999,20652.32,6.295069490707774,47.183075332286805,6.288893874230471,0.0070000000000005,6.2898413576664085,0.0009474834359375,0.008,0.0003101697640754,2024-09-06 05:00:00+00:00,0
0.0402000000000002,0.0490000100000003,32187.522,0.0007896080532763,0.0001109870439505,0.0339999999999998,38365.58,6.287052118030831,36.47057321799925,6.2898413576664085,0.0129999999999999,6.286262509977554,-0.0035788476888543,0.0020000000000006,-0.0080173726769432,2024-09-06 06:00:00+00:00,0
0.0600000000000001,0.1610000099999995,83819.626,-0.0118050867907566,0.0001107441739694,0.0830000000000001,322607.47,6.260289088523123,28.44035784025209,6.286262509977554,0.0629999999999997,6.27209417531388,-0.0141683346636742,0.0149999999999996,-0.0267630295077072,2024-09-06 07:00:00+00:00,0
0.0644,0.0420000099999998,89132.14199999999,-0.0172648022130212,0.0001111449525581,0.0200000000000004,47198.12,6.245216816392342,30.66665712592908,6.27209417531388,0.0129999999999999,6.262481618605364,-0.0096125567085163,0.0089999999999994,-0.0150722721307809,2024-09-06 08:00:00+00:00,0
0.0712000000000001,0.0760000100000005,111518.54,-0.0179047904970595,0.0001112903127687,0.0179999999999997,128769.21,6.238912612294256,24.63767282784008,6.262481618605364,0.0330000000000003,6.256817402791316,-0.0056642158140478,0.0250000000000003,-0.006304204098086,2024-09-06 09:00:00+00:00,0
0.0748000000000001,0.0460000100000002,123083.132,-0.021923956531781,0.0001100786588916,0.0359999999999995,78475.28,6.225184459220692,22.077915387644765,6.256817402791316,0.0010000000000003,6.247108415752473,-0.0097089870388424,0.0090000000000003,-0.013728153073564,2024-09-06 10:00:00+00:00,0
0.0759999999999999,0.0550000099999997,127926.342,-0.0199556159032914,0.0001110196612123,0.0309999999999996,62581.63,6.223138344415519,35.59320978167493,6.247108415752473,0.008,6.24309396031881,-0.0040144554336629,0.016,-0.0020461148051733,2024-09-06 11:00:00+00:00,0
0.0650000000000002,0.1060000100000007,87478.17,-0.0097276739646625,0.000110560205113,0.0710000000000006,120366.61,6.23935375831164,48.64863714390338,6.24309396031881,0.016,6.249081432276302,0.0059874719574919,0.0190000000000001,0.0162154138961208,2024-09-06 12:00:00+00:00,1
0.0784000000000002,0.1090000099999999,96944.638,-0.0111552559057326,0.0001112065065109,0.0699999999999994,94530.46,6.23351531873373,42.9850656449117,6.249081432276302,0.0140000000000002,6.244670574639462,-0.0044108576368397,0.0250000000000003,-0.0058384395779098,2024-09-06 13:00:00+00:00,0
0.0832,0.1000000099999996,115552.228,-0.0105446756372371,0.0001137517165071,0.0110000000000001,221807.16,6.231636489050297,58.7786102499897,6.244670574639462,0.0869999999999997,6.242181164687534,-0.0024894099519281,0.0019999999999997,-0.0018788296834326,2024-09-06 14:00:00+00:00,0
0.1052000000000001,0.1560000100000005,133943.502,-0.0167963092748069,0.0001140900889832,0.0579999999999998,170431.65,6.215227366787723,44.370850642518064,6.242181164687534,0.0660000000000007,6.23202367606253,-0.0101574886250039,0.032,-0.0164091222625737,2024-09-06 15:00:00+00:00,0
0.1158000000000001,0.1080000099999996,149697.602,-0.0269499941634006,0.0001129748122942,0.056,141352.13,6.188670525090792,33.628311640171646,6.23202367606253,0.0419999999999998,6.215620519254193,-0.0164031568083373,0.0099999999999997,-0.026556841696931,2024-09-06 16:00:00+00:00,0
0.1137999999999998,0.0960000099999991,149493.414,-0.0326515562022056,0.0001132659682951,0.0010000000000003,119345.67,6.168752893818095,37.6237536842813,6.215620519254193,0.0669999999999992,6.2014044500203,-0.0142160692338926,0.0279999999999995,-0.0199176312726976,2024-09-06 17:00:00+00:00,1
