atr_5,candle_range,ema_14_prev,alt_btc_ratio,ema_divergence,volume_ma_5,ema_14_slope,low,high,volume,volume_slope,body_size,ema_7_slope,rsi_7,body_to_range,timestamp,binary_label
0.00046,0.00050001,0.0526403546157016,8.080625882305229e-07,0.0003369874281688,4166804.4,0.0001012860512397,0.0533,0.0538,5679103.0,-710211.0,0.0001999999999999,0.0001071239682965,79.9944003919727,0.399992000159994,2024-10-14 23:00:00+00:00,0
0.00102,0.0031000099999999,0.0527416406669413,8.387685179384981e-07,0.0005512158266501,10187022.2,0.0003411145777411,0.053,0.0561,32350359.0,26671256.0,0.0018,0.0005553429762224,93.101201005493,0.5806432882474585,2024-10-15 00:00:00+00:00,0
0.0012999999999999,0.0016000099999999,0.0530827552446825,8.395772781542297e-07,0.0006720904247746,13884894.4,0.0002956326340423,0.0545,0.0561,21412512.0,-10937847.0,0.0,0.0004165072321668,93.101201005493,0.0,2024-10-15 01:00:00+00:00,1
0.0014199999999999,0.00100001,0.0533783878787248,8.470195935248773e-07,0.000774922566063,15457616.0,0.0003095482828366,0.0549,0.0559,11456792.0,-9955720.0,0.0003999999999999,0.0004123804241251,93.93740132785064,0.3999960000399968,2024-10-15 02:00:00+00:00,1
0.0015399999999999,0.00150001,0.0536879361615615,8.302752293577982e-07,0.0006525993723651,15839187.8,8.160851179179335e-05,0.0543,0.0558,8297173.0,-3159619.0,0.0013999999999999,-4.071468190616073e-05,65.95646447818865,0.9333271111525904,2024-10-15 03:00:00+00:00,0
0.0015599999999999,0.0006000099999999,0.0537695446733533,8.323172000483536e-07,0.0005863359840493,15889577.4,0.0001107273768862,0.0543,0.0549,5931051.0,-2366122.0,0.0003,4.446398857037986e-05,67.34597669012894,0.499991666805559,2024-10-15 04:00:00+00:00,0
0.0011999999999999,0.00130001,0.0538802720502395,8.215627009921785e-07,0.0004187202488423,11092459.4,-2.403627336527297e-05,0.0535,0.0548,8364769.0,2433718.0,0.001,-0.0001916520085722,50.97969243559398,0.7692248521165214,2024-10-15 05:00:00+00:00,0
0.0010599999999999,0.0009000099999999,0.0538562357768742,8.281860224772432e-07,0.0003658126793297,7969626.0,5.916856308343238e-05,0.0535,0.0544,5798345.0,-2566424.0,0.0006,6.260993570844642e-06,58.18107769537476,0.666659259341568,2024-10-15 06:00:00+00:00,0
0.0009599999999999,0.00050001,0.0539154043399577,8.303023488872577e-07,0.0003425623365022,6570189.6,7.794608800563291e-05,0.0542,0.0547,4459610.0,-1338735.0,0.0001999999999999,5.469574517812104e-05,39.472957077106464,0.399992000159994,2024-10-15 07:00:00+00:00,0
0.0007999999999999,0.0007000099999999,0.0539933504279633,8.364510143869575e-07,0.0003743642024476,6027005.4,0.0001342199429382,0.0545,0.0552,5581252.0,1121642.0,0.0003999999999999,0.0001660218088835,46.51087075326679,0.5714204082798788,2024-10-15 08:00:00+00:00,0
0.00092,0.0012000099999999,0.0541275703709015,8.470704236982271e-07,0.0004525566085638,8075732.6,0.0001963239505464,0.0546,0.0558,16174687.0,10593435.0,0.0004999999999999,0.0002745163566626,48.88812840689142,0.4166631944733741,2024-10-15 09:00:00+00:00,0
0.0008199999999999,0.00080001,0.054323894321448,8.495744667245433e-07,0.0005116297855872,9554330.8,0.0001968140904735,0.0552,0.056,15757760.0,-416927.0,0.0002,0.000255887267497,72.72573006027139,0.2499968750390685,2024-10-15 10:00:00+00:00,0
0.00098,0.00170001,0.0545207084119216,8.348663426386272e-07,0.0003929730244662,12060901.2,1.0572211743782587e-05,0.0542,0.0559,18331197.0,2573437.0,0.0011999999999999,-0.0001080845493772,49.99916668055533,0.7058782007164661,2024-10-15 11:00:00+00:00,0
0.00128,0.00200001,0.0545312806236654,8.479984122065573e-07,0.000442747028922,15629228.0,0.0001691625835112,0.0544,0.0564,22301244.0,3970047.0,0.0013,0.000218936587967,73.3321926103372,0.6499967500162507,2024-10-15 12:00:00+00:00,0
0.0016799999999999,0.0027000099999999,0.0547004432071767,8.498625439711491e-07,0.0006586752308542,20209428.6,0.0003732742390431,0.0551,0.0578,28482255.0,6181011.0,0.0017,0.0005892024409753,78.57044644084807,0.6296272976766767,2024-10-15 13:00:00+00:00,1
0.0020399999999999,0.0030000099999999,0.0550737174462198,8.38228095937347e-07,0.0004620727210817,24344959.6,-3.649565949596922e-05,0.0546,0.0576,36852342.0,8370087.0,0.0025999999999999,-0.0002330981692685,51.8514037533009,0.866663777787408,2024-10-15 14:00:00+00:00,0
0.0021999999999999,0.0016000099999999,0.0550372217867238,8.345702947502348e-07,0.0003538786656935,26832444.6,8.370428436821342e-06,0.0538,0.0554,28195185.0,-8657157.0,0.0003,-9.982362695138552e-05,50.63246275033006,0.1874988281323255,2024-10-15 15:00:00+00:00,0
0.0025999999999999,0.00370001,0.0550455922151606,8.524231248934472e-07,0.0004934232408347,36069049.2,0.0002605877046452,0.0549,0.0586,64514220.0,36319035.0,0.002,0.0004001322797864,57.60825732847688,0.5405390796241093,2024-10-15 16:00:00+00:00,1
0.0024599999999999,0.0013000099999999,0.0553061799198059,8.516942803714705e-07,0.0005560131066486,34875043.4,0.0002125093440258,0.056,0.0573,16331215.0,-48183005.0,0.0001,0.0002750992098398,56.04352493991802,0.0769224852116546,2024-10-15 17:00:00+00:00,1
0.0020999999999999,0.0009000099999999,0.0555186892638317,8.445295783405816e-07,0.0005314960825394,32497519.4,0.0001308414314891,0.0563,0.0572,16594635.0,263420.0,0.0003999999999999,0.0001063244073798,61.44526491945248,0.4444395062277068,2024-10-15 18:00:00+00:00,0
0.0016999999999999,0.00100001,0.0556495306953208,8.346998619385524e-07,0.0004278434807838,27181351.8,3.339590729054681e-05,0.0555,0.0565,10271504.0,-6323131.0,0.0006,-7.025669446508731e-05,50.64889020489422,0.5999940000600023,2024-10-15 19:00:00+00:00,0
0.0016399999999999,0.0013000099999999,0.0556829266026114,8.259438439426496e-07,0.0002295411736165,24729767.8,-0.0001043902136815,0.0548,0.0561,15937265.0,5665761.0,0.001,-0.0003026925208488,31.42825714599995,0.7692248521165255,2024-10-15 20:00:00+00:00,0
0.0011199999999999,0.00110001,0.0555785363889299,8.384513487475915e-07,0.0001863266348372,14396062.2,1.619514814267531e-05,0.0547,0.0558,12845692.0,-3091573.0,0.0008999999999999,-2.701939063661645e-05,58.82272204106999,0.8181743802329025,2024-10-15 21:00:00+00:00,0
0.0009799999999999,0.0006000099999999,0.0555947315370725,8.329890012491838e-07,0.0001403596301361,12599578.2,7.024617236575659e-07,0.0553,0.0559,7348795.0,-5496897.0,0.0001,-4.52645429774648e-05,55.10125365555994,0.1666638889351901,2024-10-15 22:00:00+00:00,0
0.0009399999999999,0.0007000099999999,0.0555954339987962,8.37878800980527e-07,0.0001758024227425,10577564.0,8.06088001605032e-05,0.0555,0.0562,6484564.0,-864231.0,0.0005,0.0001160515927669,38.88813273075247,0.7142755103498535,2024-10-15 23:00:00+00:00,0
0.0009999999999999,0.00130001,0.0556760427989567,8.493579870454964e-07,0.0002629801571785,16380421.2,0.0001498609601391,0.0562,0.0575,39285790.0,32801226.0,0.0006,0.0002370386945751,48.77965498150037,0.4615349112699149,2024-10-16 00:00:00+00:00,0
0.00114,0.00200001,0.0558259037590958,8.504513254647537e-07,0.000369213012656,19597216.2,0.0001965461654538,0.0561,0.0581,32021240.0,-7264550.0,0.0005999999999999,0.0003027790209313,59.5228174768515,0.2999985000074979,2024-10-16 01:00:00+00:00,1
0.00108,0.00080001,0.0560224499245497,8.442329304053315e-07,0.0003676239349612,19475469.2,0.0001036733433933,0.0567,0.0575,12236957.0,-19784283.0,0.0005999999999999,0.0001020842656985,60.974568726875454,0.7499906251171795,2024-10-16 02:00:00+00:00,1
0.00114,0.0009000099999999,0.0561261232679431,8.376060682025958e-07,0.0002843369032942,19245216.8,9.850230940917916e-06,0.056,0.0569,6197533.0,-6039424.0,0.0006,-7.343680072609965e-05,67.56628928641894,0.666659259341568,2024-10-16 03:00:00+00:00,1
0.0012,0.00100001,0.056135973498884,8.283582089552239e-07,0.0001390557692675,19517721.6,-8.479646651787104e-05,0.0552,0.0562,7847088.0,1649555.0,0.0006999999999999,-0.0002300776005445,47.22130403019944,0.699993000069998,2024-10-16 04:00:00+00:00,0
0.00108,0.0007000099999999,0.0560511770323661,8.271502857685222e-07,5.165450650793796e-05,12743714.6,-6.015693764881841e-05,0.0552,0.0559,5415755.0,-2431333.0,9.999999999999593e-05,-0.0001475582004084,49.99902779668173,0.1428551020699647,2024-10-16 05:00:00+00:00,0
0.0008799999999999,0.0010000099999999,0.0559910200947173,8.173005219985086e-07,-0.0001002114645027,8126266.8,-0.0001588026792956,0.0546,0.0556,8934001.0,3518246.0,0.0006999999999999,-0.0003106686503063,31.57836566168513,0.6999930000700028,2024-10-16 06:00:00+00:00,0
0.0008799999999999,0.00080001,0.0558322174154217,8.09287031563538e-07,-0.0002655839635095,7381311.4,-0.0002176289887228,0.054,0.0548,8512180.0,-421821.0,0.0005,-0.0003830014877297,15.789182830842378,0.624992187597654,2024-10-16 07:00:00+00:00,0
0.0008599999999999,0.0008000099999999,0.0556145884266988,8.044115119033538e-07,-0.0003875566224137,8467956.4,-0.0002152784568931,0.0539,0.0547,11630758.0,3118578.0,0.0001,-0.0003372511157973,2.85708571542844,0.1249984375195353,2024-10-16 08:00:00+00:00,0
0.0007999999999999,0.0007000099999999,0.0553993099698056,8.039156327624396e-07,-0.0004305869632876,8393666.4,-0.000159907995974,0.0538,0.0545,7475638.0,-4155120.0,9.999999999999593e-05,-0.0002029383368479,9.374794926360837,0.1428551020699647,2024-10-16 09:00:00+00:00,0
0.0007399999999999,0.0004000099999999,0.0552394019738315,8.016707823037155e-07,-0.0004325371194127,9039596.2,-0.0001252535965108,0.0541,0.0545,8645404.0,1169766.0,0.0,-0.0001272037526359,14.814430736980825,0.0,2024-10-16 10:00:00+00:00,0
0.0007799999999999,0.0012000099999999,0.0551141483773206,8.04186245999689e-07,-0.0003843868169136,9978771.2,-6.855311697608751e-05,0.0539,0.0551,13629876.0,4984472.0,0.0003,-2.040281447698161e-05,30.433856360893387,0.2499979166840291,2024-10-16 11:00:00+00:00,0
0.0007599999999999,0.0007000099999999,0.0550455952603445,7.99032904823682e-07,-0.0003869428930587,10219734.8,-0.0001127460347126,0.054,0.0547,9716998.0,-3912878.0,0.0004,-0.0001153021108577,23.07630179187493,0.5714204082798887,2024-10-16 12:00:00+00:00,0
0.0007799999999999,0.0009000099999999,0.0549328492256319,7.998694090760692e-07,-0.0004107062461177,9712863.6,-0.0001377132300842,0.0535,0.0544,9096402.0,-620596.0,0.0001999999999999,-0.0001614765831433,28.57047622222126,0.2222197531138534,2024-10-16 13:00:00+00:00,0
0.0008399999999999,0.00100001,0.0547951359955477,7.979677239788267e-07,-0.0004007955507355,10124615.4,-0.0001060181327396,0.0535,0.0545,9534397.0,437995.0,9.999999999999593e-05,-9.610743735748162e-05,43.7480860212366,0.0999990000099957,2024-10-16 14:00:00+00:00,0
0.0008799999999999,0.0006000099999999,0.054689117862808,7.955720731471694e-07,-0.0003926604137126,9592525.2,-0.000105215715041,0.0536,0.0542,5984953.0,-3549444.0,0.0,-9.7080578018105e-05,46.6644889905139,0.0,2024-10-16 15:00:00+00:00,0
0.0007799999999999,0.0007000099999999,0.0545839021477669,7.947053456688116e-07,-0.0003742838941906,8241286.8,-9.118695303559492e-05,0.0534,0.0541,6873684.0,888731.0,0.0001,-7.281043351357874e-05,38.45946756713116,0.1428551020699746,2024-10-16 16:00:00+00:00,0
0.0007799999999999,0.0007000099999999,0.0544927151947313,7.962674045509405e-07,-0.0003265296933616,7327803.8,-5.2362025964175496e-05,0.0537,0.0544,5149583.0,-1724101.0,0.0001999999999999,-4.607825135186094e-06,42.8550001071375,0.2857102041399394,2024-10-16 17:00:00+00:00,0
0.0007199999999999,0.0006000099999999,0.0544403531687671,7.932442717589999e-07,-0.0003196051397107,6511059.8,-8.538042250228611e-05,0.0538,0.0544,5012682.0,-136901.0,0.0003,-7.845586885138478e-05,21.427500053568508,0.499991666805559,2024-10-16 18:00:00+00:00,0
0.0006199999999999,0.00050001,0.0543549727462649,7.943538861327664e-07,-0.0003044506751806,5163852.6,-7.399636616865768e-05,0.0537,0.0542,2798361.0,-2214321.0,0.0001,-5.884190163854552e-05,29.99790014698958,0.1999960000800039,2024-10-16 19:00:00+00:00,0
0.0006399999999999,0.0007000099999999,0.0542809763800962,7.984621028445805e-07,-0.0002611185840633,4725048.6,-3.7463517346167374e-05,0.0537,0.0544,3790933.0,992572.0,0.0001999999999999,5.868573771092289e-06,55.55123490395175,0.2857102041399394,2024-10-16 20:00:00+00:00,0
0.0005999999999999,0.00050001,0.05424351286275,7.962478669289254e-07,-0.0002475821053683,3913059.0,-5.91350483666736e-05,0.0537,0.0542,2813736.0,-977197.0,0.0001999999999999,-4.5598569671678746e-05,39.99720019598628,0.399992000159994,2024-10-16 21:00:00+00:00,0
0.0005399999999999,0.0004000099999999,0.0541843778143834,7.95102405206903e-07,-0.0002188639907043,3326962.8,-3.791704191778711e-05,0.0538,0.0542,2219102.0,-594634.0,0.0001,-9.198927253761813e-06,49.996500244982855,0.2499937501562547,2024-10-16 22:00:00+00:00,0
0.0005399999999999,0.0006000099999999,0.0541464607724656,7.911859226285238e-07,-0.0002395684164825,3738645.2,-8.619476966208184e-05,0.0534,0.054,7071094.0,4851992.0,0.0005,-0.0001068991954403,35.71250008928115,0.8333194446759278,2024-10-16 23:00:00+00:00,0
0.0005399999999999,0.00050001,0.0540602660028035,7.916114003265988e-07,-0.000233374012689,4485865.6,-6.13688003738011e-05,0.0535,0.054,6534463.0,-536631.0,0.0001,-5.517439658023898e-05,30.767574053704934,0.1999960000800039,2024-10-17 00:00:00+00:00,0
0.0005999999999999,0.00100001,0.0539988972024297,7.909390493825815e-07,-0.0002099018498002,7793618.0,-3.985296032396613e-05,0.0528,0.0538,20329695.0,13795232.0,9.999999999999593e-05,-1.6380797435183725e-05,45.45165307662228,0.0999990000099957,2024-10-17 01:00:00+00:00,0
0.0006599999999999,0.0008000099999999,0.0539590442421057,7.84028814318708e-07,-0.0002809815489291,8566147.8,-0.0001412058989474,0.0529,0.0537,6676385.0,-13653310.0,0.0006999999999999,-0.0002122855980763,26.31481998031656,0.8749890626367213,2024-10-17 02:00:00+00:00,0
0.0006599999999999,0.0004000099999999,0.0538178383431583,7.840074317987497e-07,-0.0003061506350653,8914265.6,-0.0001090451124211,0.0529,0.0533,3959691.0,-2716694.0,0.0,-0.0001342141985572,22.22135805829764,0.0,2024-10-17 03:00:00+00:00,0
0.0006599999999999,0.00060001,0.0537087932307372,7.805530776092774e-07,-0.0003706388532183,9238019.4,-0.0001611724307649,0.0525,0.0531,8689863.0,4730172.0,0.0005,-0.0002256606489179,19.046984148147345,0.8333194446759181,2024-10-17 04:00:00+00:00,0
0.0006799999999999,0.0006000099999999,0.0535476207999722,7.736763526194067e-07,-0.0004468682332438,9524429.4,-0.0001930161066629,0.0521,0.0527,7966513.0,-723350.0,0.0003999999999999,-0.0002692454866884,12.499635427299864,0.6666555557407376,2024-10-17 05:00:00+00:00,0
0.0005799999999999,0.00050001,0.0533546046933093,7.727483950581624e-07,-0.0005048550558189,6957445.4,-0.0001939472924412,0.0519,0.0524,7494775.0,-471738.0,0.0001999999999999,-0.0002519341150163,13.635929765870928,0.399992000159994,2024-10-17 06:00:00+00:00,0
0.0005199999999999,0.00050001,0.053160657400868,7.711374113377705e-07,-0.0005257179886321,6762687.6,-0.000168087653449,0.0517,0.0522,5702596.0,-1792179.0,9.999999999999593e-05,-0.0001889505862622,9.523492074073404,0.19999600007999,2024-10-17 07:00:00+00:00,0
0.0006599999999999,0.0011000099999999,0.0529925697474189,7.635285396590066e-07,-0.000568421628673,11177016.0,-0.0001990092996558,0.0509,0.052,26031333.0,20328737.0,0.0004,-0.0002417129396967,4.166545142433193,0.3636330578812972,2024-10-17 08:00:00+00:00,0
0.0006399999999999,0.00050001,0.0527935604477631,7.620022800536974e-07,-0.0006122316070771,10320715.0,-0.0002124747263684,0.0512,0.0517,4408358.0,-21622975.0,0.0002999999999999,-0.0002562847047725,5.262963996063107,0.599988000239984,2024-10-17 09:00:00+00:00,0
0.0006199999999999,0.00050001,0.0525810857213947,7.61746064807927e-07,-0.0006203003728039,10080529.6,-0.0001841447628526,0.0508,0.0513,6765586.0,2357228.0,9.999999999999593e-05,-0.0001922135285793,0.0,0.19999600007999,2024-10-17 10:00:00+00:00,0
0.0006,0.00040001,0.052396940958542,7.611507462791469e-07,-0.0006398683914328,9809416.2,-0.0001995921278056,0.0508,0.0512,6139208.0,-626378.0,0.0003,-0.0002191601464345,0.0,0.749981250468734,2024-10-17 11:00:00+00:00,0
0.00062,0.00060001,0.0521973488307364,7.652063928379064e-07,-0.0005729253238272,10606359.0,-0.0001063131774315,0.0508,0.0514,9687310.0,3548102.0,0.0006,-3.937010982590916e-05,29.410553683083663,0.9999833336111064,2024-10-17 12:00:00+00:00,0
0.00054,0.0007000099999999,0.0520910356533049,7.609442811232552e-07,-0.000556981485756,6719230.4,-0.0001454714204406,0.0508,0.0515,6595690.0,-3091620.0,0.0004,-0.0001295275823694,26.314819980316457,0.5714204082798887,2024-10-17 13:00:00+00:00,0
0.00054,0.00050001,0.0519455642328643,7.59790119152968e-07,-0.0005280519414845,8171840.6,-0.0001260752310485,0.0507,0.0512,11671409.0,5075719.0,0.0,-9.714568677707258e-05,26.314819980316457,0.0,2024-10-17 14:00:00+00:00,0
0.00062,0.00090001,0.0518194890018157,7.619395934290329e-07,-0.0004333126729918,8327304.8,-4.2598533575431696e-05,0.0508,0.0517,7542907.0,-4128502.0,0.0003999999999999,5.2140734917188736e-05,49.99825006124786,0.4444395062277034,2024-10-17 15:00:00+00:00,0
0.00064,0.00050001,0.0517768904682402,7.568515095922766e-07,-0.0004156217260386,8482976.2,-0.0001035853957653,0.051,0.0515,6917565.0,-625342.0,0.0004,-8.589444881210162e-05,45.45309921957017,0.7999840003200018,2024-10-17 16:00:00+00:00,0
0.00068,0.00080001,0.0516733050724749,7.549412988556992e-07,-0.0004136018863177,8581281.6,-0.0001164406763299,0.0506,0.0514,10178837.0,3261272.0,0.0003,-0.000114420836609,41.66545142433339,0.3749953125585941,2024-10-17 17:00:00+00:00,0
0.00064,0.00050001,0.0515568643961449,7.5442935934307e-07,-0.0004335022609551,10166579.6,-0.0001409152528193,0.0503,0.0508,14522180.0,4343343.0,0.0001999999999999,-0.0001608156274568,41.665451424333504,0.399992000159994,2024-10-17 18:00:00+00:00,0
0.00066,0.0006000099999999,0.0514159491433256,7.615200478755237e-07,-0.0003853207624377,9433047.4,-6.879321911007485e-05,0.0504,0.051,8003748.0,-6518432.0,0.0003999999999999,-2.061172059260319e-05,39.12924389257716,0.6666555557407376,2024-10-17 19:00:00+00:00,0
0.00056,0.00040001,0.0513471559242155,7.61876307140723e-07,-0.0003294920963201,8548573.0,-4.628745656207189e-05,0.0508,0.0512,3120535.0,-4883213.0,0.0001999999999999,9.541209555541386e-06,49.99825006124786,0.4999875003124835,2024-10-17 20:00:00+00:00,0
0.00052,0.00030001,0.0513008684676534,7.632222288474152e-07,-0.0002588870601329,7900083.0,-1.3449129020459694e-05,0.0509,0.0512,3675115.0,554580.0,0.0003,5.715590716665747e-05,54.54371906348449,0.9999666677777408,2024-10-17 21:00:00+00:00,0
0.00044,0.0004000099999999,0.051287419338633,7.591481053472198e-07,-0.0002043642179402,6649128.4,-1.1655911817731734e-05,0.0509,0.0513,3924064.0,248949.0,0.0001,4.286693037499484e-05,41.17477515631722,0.2499937501562547,2024-10-17 22:00:00+00:00,0
0.0004,0.00030001,0.0512757634268152,7.579153205388526e-07,-0.0001737788965836,4448335.4,-2.343512357537436e-05,0.0509,0.0512,3518215.0,-405849.0,0.0,7.150197781247147e-06,53.84325459398353,0.0,2024-10-17 23:00:00+00:00,0
0.00038,0.00050001,0.0512523283032399,7.52814648999426e-07,-0.000206439141149,4473535.4,-8.697710709865136e-05,0.0506,0.0511,8129748.0,4611533.0,0.0005,-0.000119637351664,43.7480860212366,0.999980000399992,2024-10-18 00:00:00+00:00,0
0.00052,0.00110001,0.0511653511961412,7.564018770516483e-07,-0.0001157869954116,5488337.4,4.461984051450096e-05,0.0506,0.0517,8194545.0,64797.0,0.0008999999999999,0.0001352719862519,72.72495875131231,0.8181743802329025,2024-10-18 01:00:00+00:00,0
0.00056,0.00050001,0.0512099710366557,7.547281737824759e-07,-6.46702008352193e-05,6695837.8,2.533719511257221e-05,0.0511,0.0516,9712617.0,1518072.0,0.0001999999999999,7.645398968895989e-05,63.15556795275965,0.399992000159994,2024-10-18 02:00:00+00:00,0
0.00058,0.00050001,0.0512353082317683,7.549359488656717e-07,-7.595527766605936e-05,6892558.4,-3.137443090243941e-05,0.051,0.0515,4907667.0,-4804950.0,0.0004,-4.265950773327948e-05,49.99840914152731,0.7999840003200018,2024-10-18 03:00:00+00:00,0
0.00058,0.00030001,0.0512039338008658,7.528484241553926e-07,-8.07587350172348e-05,6955719.2,-2.719117344878591e-05,0.0509,0.0512,3834019.0,-1073648.0,0.0001,-3.199463079996134e-05,44.99842505512294,0.333322222592588,2024-10-18 04:00:00+00:00,0
0.00058,0.00050001,0.0511767426274171,7.544030003180846e-07,-4.618902446158063e-05,6040734.6,1.6434316344383915e-05,0.0508,0.0513,3554825.0,-279194.0,0.0003,5.100402690003808e-05,52.17232519010282,0.5999880002399979,2024-10-18 05:00:00+00:00,0
0.00046,0.00050001,0.0511931769437614,7.561519938920538e-07,1.154254881639838e-06,5638535.6,4.090974083180432e-05,0.0511,0.0516,6183550.0,2628725.0,0.0001999999999999,8.825302017502479e-05,58.3316319940668,0.399992000159994,2024-10-18 06:00:00+00:00,0
0.00044,0.0004000099999999,0.0512340866845932,7.576905591756326e-07,3.188891129200788e-05,4704506.4,3.545510872089708e-05,0.0512,0.0516,5042471.0,-1141079.0,0.0,6.618976513126512e-05,73.68149594488621,0.0,2024-10-18 07:00:00+00:00,0
0.0004199999999999,0.0004000099999999,0.0512695417933141,7.538008419896515e-07,1.580347424901679e-05,4653298.6,-9.272239108557012e-06,0.0512,0.0516,4651628.0,-390843.0,0.0001999999999999,-2.5357676151548103e-05,38.45946756713116,0.4999875003124922,2024-10-18 08:00:00+00:00,0
0.0004399999999999,0.0004000099999999,0.0512602695542056,7.551399663726734e-07,4.821157696101308e-06,5052476.8,-8.035940560750798e-06,0.0511,0.0515,5829910.0,1178282.0,9.999999999999593e-05,-1.901825711366628e-05,41.66423625288529,0.2499937501562374,2024-10-18 09:00:00+00:00,0
0.0004199999999999,0.00040001,0.0512522336136448,7.558019957887243e-07,9.188613346838848e-06,5475911.2,6.36885151401867e-06,0.051,0.0514,5671997.0,-157913.0,9.999999999999593e-05,1.073630716475621e-05,66.66148188474256,0.2499937501562331,2024-10-18 10:00:00+00:00,0
0.0003999999999999,0.0004000099999999,0.0512586024651589,7.547782931080323e-07,-1.1612160925073e-05,4773543.4,-2.114699535452069e-05,0.0511,0.0515,2671711.0,-3000286.0,0.0001999999999999,-4.194776962643254e-05,54.54198369194705,0.4999875003124922,2024-10-18 11:00:00+00:00,0
0.0004199999999999,0.00050001,0.0512374554698043,7.507906949247731e-07,-5.9745592170978856e-05,4887477.4,-5.832739597391723e-05,0.0508,0.0513,5612141.0,2940430.0,0.0004,-0.0001064608272198,27.270991845973214,0.7999840003200018,2024-10-18 12:00:00+00:00,0
0.00046,0.00060001,0.0511791280738304,7.507771716816236e-07,-4.237413607512813e-05,5483103.4,2.7829234892778887e-06,0.0508,0.0514,7629758.0,2017617.0,0.0004,2.015437958512861e-05,38.45946756713116,0.6666555557407414,2024-10-18 13:00:00+00:00,0
0.00052,0.0007000099999999,0.0511819109973197,7.540885188853871e-07,1.6996448256353935e-05,7401690.8,5.574520035736552e-05,0.0511,0.0518,15422847.0,7793089.0,0.0003,0.0001151157846888,52.93899662955064,0.428565306209914,2024-10-18 14:00:00+00:00,0
0.0006,0.00080001,0.0512376561976771,7.579797004016128e-07,0.0001133541131299,8224190.8,0.000114979173643,0.0515,0.0523,9784497.0,-5638350.0,0.0005,0.0002113368385166,73.68149594488621,0.624992187597654,2024-10-18 15:00:00+00:00,0
0.00074,0.0011000099999999,0.0513526353713201,7.617621011143242e-07,0.00020720812486,9139596.2,0.0001396486171573,0.0516,0.0527,7248738.0,-2535759.0,0.0003,0.0002335026288874,77.27026867326947,0.2727247934109713,2024-10-18 16:00:00+00:00,0
0.00078,0.0007000099999999,0.0514922839884774,7.582578059075414e-07,0.0002263062949893,10090985.4,8.102880153633418e-05,0.0521,0.0528,10369087.0,3120349.0,0.0003,0.0001001269716656,66.66472227893354,0.428565306209914,2024-10-18 17:00:00+00:00,0
0.00074,0.00040001,0.0515733127900138,7.548000200892929e-07,0.0002195098957404,9525656.4,5.689162799815684e-05,0.052,0.0524,4803113.0,-5565974.0,0.0002,5.009522874920014e-05,69.56310025347042,0.4999875003125009,2024-10-18 18:00:00+00:00,0
0.00072,0.00060001,0.0516302044180119,7.550138824898143e-07,0.0001844419063705,7143099.2,2.2639410931737936e-05,0.0516,0.0522,3510061.0,-1293052.0,0.0003,-1.242857843809092e-05,72.7249587513124,0.4999916668055532,2024-10-18 19:00:00+00:00,0
0.0006,0.0002000099999999,0.0516528438289437,7.569558101472995e-07,0.0001554996497344,5729368.8,1.96208228075076e-05,0.0516,0.0518,2715845.0,-794216.0,9.999999999999593e-05,-9.321433828576864e-06,66.66407417489307,0.4999750012499201,2024-10-18 20:00:00+00:00,0
0.00046,0.00040001,0.0516724646517512,7.542536397123312e-07,0.0001081705279298,4769958.2,-9.66195356683075e-06,0.0515,0.0519,2451685.0,-264160.0,0.0001999999999999,-5.699107537143061e-05,49.99781259569894,0.4999875003124835,2024-10-18 21:00:00+00:00,0
0.00038,0.00030001,0.0516628026981843,7.53603809657858e-07,5.046758115923728e-05,3620908.4,-3.504035975791103e-05,0.0514,0.0517,4623838.0,2172153.0,0.0001999999999999,-9.274330652857266e-05,23.07568054027868,0.6666444451851528,2024-10-18 22:00:00+00:00,0
0.00038,0.0004000099999999,0.0516277623384264,7.570000584556029e-07,5.7945079719672055e-05,3374835.8,2.296502154313512e-05,0.0514,0.0518,3572750.0,-1051088.0,0.0003999999999999,3.0442520103569903e-05,28.570000071424857,0.9999750006249843,2024-10-18 23:00:00+00:00,0
0.00036,0.00050001,0.0516507273599696,7.624293545545277e-07,9.587395112662515e-05,3752413.8,5.990301867072473e-05,0.0517,0.0522,5397951.0,1825201.0,0.0003,9.783189007767784e-05,49.99750012499375,0.5999880002399979,2024-10-19 00:00:00+00:00,0
0.00038,0.00030001,0.0517106303786403,7.623644242421936e-07,0.0001173319191702,3853626.8,5.191594951461931e-05,0.052,0.0523,3221910.0,-2176041.0,0.0001,7.337391755826012e-05,53.84325459398353,0.333322222592588,2024-10-19 01:00:00+00:00,0
0.00046,0.00080001,0.0517625463281549,7.683364741156061e-07,0.0001857018677596,3965746.2,0.0001116604895793,0.0518,0.0526,3012282.0,-209628.0,0.0006,0.0001800304381687,74.99671889354852,0.7499906251171882,2024-10-19 02:00:00+00:00,0
0.00052,0.00060001,0.0518742068177342,7.655221671990991e-07,0.0002006189387507,4003310.6,7.010575763543442e-05,0.0523,0.0529,4811660.0,1799378.0,9.999999999999593e-05,8.502282862651867e-05,66.66407417489333,0.1666638889351767,2024-10-19 03:00:00+00:00,0
0.00056,0.0006000099999999,0.0519443125753697,7.668216748878048e-07,0.0002036277369365,3991418.6,6.075832328403946e-05,0.0522,0.0528,3513290.0,-1298370.0,9.999999999999593e-05,6.3767121469889e-05,74.99671889354852,0.1666638889351786,2024-10-19 04:00:00+00:00,0
