volume_ma_5,atr_5,alt_btc_ratio,ema_divergence,ema_14_slope,volume,candle_range,lower_wick,rsi_7_prev,rsi_7,ema_7_slope,rsi_7_slope,lower_wick_ratio,ema_7,volume_slope,timestamp,binary_label
2656344.2979999995,0.0299999999999999,1.8569783302827983e-05,-0.0280864802519311,-0.008645519931405,2450050.41,0.02200001,0.006,12.844028448789077,18.26085844991233,-0.0093697997674009,5.416830001123259,0.2727271487603869,1.2611093993022031,-1103361.7999999998,2024-10-23 10:00:00+00:00,1
2930199.31,0.0349999999999999,1.797813713975969e-05,-0.0321710461369306,-0.0126927839405512,2712500.95,0.0510000100000001,0.004,18.26085844991233,17.073161015274295,-0.0167773498255507,-1.1876974346380391,0.0784313571703219,1.2443320494766523,262450.54000000004,2024-10-23 11:00:00+00:00,0
3655950.676,0.0403999999999999,1.800751377062884e-05,-0.0335203124242826,-0.0107337460818111,5289837.92,0.05400001,0.0329999999999999,17.073161015274295,8.928565848217772,-0.012083012369163,-8.144595167056522,0.6111109979424058,1.2322490371074892,2577336.97,2024-10-23 12:00:00+00:00,0
3288517.482,0.0378,1.7979041916167665e-05,-0.0326966584302517,-0.008635913270903,2436785.92,0.02800001,0.004,8.928565848217772,12.068958234249507,-0.0078122592768721,3.140392386031735,0.1428570918367529,1.224436777830617,-2853052.0,2024-10-23 13:00:00+00:00,0
3239211.406,0.0408,1.822830500827192e-05,-0.0297880613864567,-0.0060177915014492,3306881.83,0.0490000099999999,0.004,12.068958234249507,20.833321180562702,-0.0031091944576542,8.764362946313199,0.0816326364015029,1.2213275833729629,870095.9100000001,2024-10-23 14:00:00+00:00,0
3153702.626,0.0408,1.815067293393397e-05,-0.0280712045951081,-0.0065487526345893,2022506.51,0.02200001,0.006,20.833321180562702,23.809507936518585,-0.0048318958432407,2.9761867559558794,0.2727271487603869,1.216495687529722,-1284375.32,2024-10-23 15:00:00+00:00,0
3518172.29,0.039,1.8306561126154063e-05,-0.0255528741942281,-0.0051422522833106,4534849.27,0.04200001,0.0150000000000001,23.809507936518585,37.17945381331072,-0.0026239218824306,13.36994587679213,0.3571427721088664,1.2138717656472915,2512342.76,2024-10-23 16:00:00+00:00,0
2960761.532,0.034,1.827357473724699e-05,-0.0236475302938483,-0.0051232853122027,2502784.13,0.0290000100000001,0.0050000000000001,37.17945381331072,28.947341759027324,-0.0032179414118229,-8.232112054283391,0.1724137336504398,1.2106538242354683,-2032065.14,2024-10-23 17:00:00+00:00,0
3005853.198,0.0356,1.827187981917046e-05,-0.0209208057488066,-0.0036401806039088,2662244.25,0.03600001,0.0150000000000001,28.947341759027324,65.11617306669518,-0.000913456058867,36.16883130766786,0.4166665509259611,1.2097403681766017,159460.1200000001,2024-10-23 18:00:00+00:00,0
2659851.334,0.0308,1.818810927909496e-05,-0.0182177412695692,-0.0028881565233878,1576872.51,0.0250000099999999,0.006,65.11617306669518,65.11617306669518,-0.0001850920441504,0.0,0.2399999040000394,1.209555276132451,-1085371.74,2024-10-23 19:00:00+00:00,1
2536522.052,0.0296,1.8014369497067604e-05,-0.0167868246490794,-0.0035697356536026,1405860.1,0.01600001,0.004,65.11617306669518,49.99992391315927,-0.0021388190331128,-15.116249153535918,0.2499998437500976,1.2074164570993382,-171012.40999999992,2024-10-23 20:00:00+00:00,1
1937167.36,0.026,1.7782392600597377e-05,-0.0176305013574582,-0.0057604375664557,1538075.81,0.02400001,0.0010000000000001,49.99992391315927,21.81815404962217,-0.0066041142748345,-28.1817698635371,0.0416666493055674,1.2008123428245037,132215.70999999996,2024-10-23 21:00:00+00:00,1
2079830.246,0.0303999999999999,1.7210005391666022e-05,-0.0219078745059893,-0.0099257125575948,3216098.56,0.0510000099999999,0.0049999999999998,21.81815404962217,14.634133848910125,-0.0142030857061259,-7.184020200712041,0.0980391964629006,1.1866092571183775,1678022.75,2024-10-23 22:00:00+00:00,0
2147471.1100000003,0.0295999999999999,1.6934496198738088e-05,-0.0257079045690016,-0.0106022842165822,3000448.57,0.0320000099999998,0.0109999999999998,14.634133848910125,8.602144062902326,-0.0144023142795945,-6.031989786007799,0.3437498925781574,1.1722069428387831,-215649.99000000025,2024-10-23 23:00:00+00:00,0
2668069.414,0.0341999999999999,1.7083874557498732e-05,-0.0246376606243261,-0.0061219796543712,4179864.03,0.04800001,0.018,8.602144062902326,27.927910315732163,-0.0050517357096957,19.32576625282984,0.3749999218750162,1.1671552071290874,1179415.46,2024-10-24 00:00:00+00:00,0
3004840.136,0.0359999999999999,1.7289009051383442e-05,-0.0218374133728094,-0.0038390490337885,3089713.71,0.0250000099999999,0.0029999999999998,27.927910315732163,31.034464030926884,-0.0010388017822717,3.106553715194721,0.1199999520000152,1.1661164053468156,-1090150.3199999998,2024-10-24 01:00:00+00:00,0
3040684.73,0.0361999999999999,1.7284411432437442e-05,-0.0189393388802299,-0.0029271758292832,1717298.78,0.0250000100000001,0.0150000000000001,31.034464030926884,31.623912703641903,-2.910133670375181e-05,0.5894486727150223,0.5999997600000977,1.1660873040101118,-1372414.93,2024-10-24 02:00:00+00:00,0
2980643.902,0.0323999999999999,1.7511451626437442e-05,-0.0151409458307123,-0.0010702190520455,2915894.42,0.03200001,0.002,31.623912703641903,39.99997666668028,0.002728173997472,8.37606396303837,0.0624999804687561,1.168815478007584,1198595.64,2024-10-24 03:00:00+00:00,0
2544284.012,0.0294,1.7348797953880693e-05,-0.0131006254875023,-0.0019941898451061,818649.12,0.0170000100000001,0.0030000000000001,39.99997666668028,44.44441563787875,4.613049810386904e-05,4.444438971198473,0.1764704844291321,1.1688616085056878,-2097245.3,2024-10-24 04:00:00+00:00,0
1936584.296,0.0246,1.7472240365774005e-05,-0.0104043964148323,-0.0006616311990919,1141365.45,0.02400001,0.004,44.44441563787875,70.8860131389758,0.002034597873578,26.44159750109705,0.1666665972222511,1.1708962063792658,322716.33,2024-10-24 05:00:00+00:00,0
1627076.186,0.027,1.741656993691447e-05,-0.0092383676371021,-0.0016400803725464,1542173.16,0.0370000099999999,0.002,70.8860131389758,77.77770216056734,-0.0004740515948162,6.891689021591546,0.0540540394448543,1.1704221547844496,400807.71,2024-10-24 06:00:00+00:00,1
1635072.644,0.027,1.72518901099294e-05,-0.0094558366770076,-0.0028880696562068,1757281.07,0.0250000100000001,0.008,77.77770216056734,54.99993583340818,-0.0031055386961122,-22.777766327159163,0.3199998720000497,1.1673166160883373,215107.9100000001,2024-10-24 07:00:00+00:00,1
1803531.784,0.0284,1.687287322144883e-05,-0.0127819969970461,-0.0065029937020457,3758190.12,0.0390000100000001,0.002,54.99993583340818,27.848076590311848,-0.0098291540220842,-27.15185924309633,0.0512820381328105,1.157487462066253,2000909.05,2024-10-24 08:00:00+00:00,0
1939278.748,0.0298,1.6896943597105087e-05,-0.0142846013051696,-0.0053692612084397,1497383.94,0.0240000099999998,0.0079999999999997,27.848076590311848,26.923052761362968,-0.0068718655165631,-0.9250238289488806,0.3333331944444961,1.1506155965496898,-2260806.18,2024-10-24 09:00:00+00:00,0
2046710.868,0.0294,1.6925375660503828e-05,-0.0143184740619441,-0.0041200263806477,1678526.05,0.02200001,0.0009999999999998,26.923052761362968,19.718290418586875,-0.0041538991374223,-7.2047623427760925,0.0454545247933927,1.1464616974122674,181142.1100000001,2024-10-24 10:00:00+00:00,1
2367524.924,0.031,1.666022897188553e-05,-0.0153798755517828,-0.0053040228632281,3146243.44,0.0450000099999999,0.018,19.718290418586875,18.42103566483557,-0.0063654243530668,-1.2972547537513035,0.3999999111111318,1.1400962730592006,1467717.39,2024-10-24 11:00:00+00:00,1
2356360.31,0.0289999999999999,1.667709602289768e-05,-0.0149737906684519,-0.0039301531481312,1701458.0,0.0150000099999999,0.0009999999999998,18.42103566483557,15.068478701458645,-0.0035240682648003,-3.3525569633769265,0.0666666222222449,1.1365722047944002,-1444785.44,2024-10-24 12:00:00+00:00,1
2000647.576,0.0263999999999998,1.6596474037121024e-05,-0.014094042472005,-0.0032727993950469,1979626.45,0.0260000099999998,0.0159999999999997,15.068478701458645,18.18179889809207,-0.0023930511986001,3.113320196633424,0.6153843786983125,1.1341791535958,278168.44999999995,2024-10-24 13:00:00+00:00,1
2396473.288,0.0307999999999998,1.6050447974198905e-05,-0.0176024047285809,-0.0080364261423739,3476512.5,0.0460000099999998,0.006,18.18179889809207,12.765947940251564,-0.0115447883989499,-5.4158509578405045,0.1304347542533149,1.1226343651968502,1496886.05,2024-10-24 14:00:00+00:00,0
2747861.098,0.0361999999999998,1.672052586349256e-05,-0.014162760037736,-0.0010982359900575,3435465.1,0.0490000099999999,0.0,12.765947940251564,51.85181824419189,0.0023414087007873,39.085870303940325,0.0,1.1249757738976376,-41047.39999999991,2024-10-24 15:00:00+00:00,0
3271545.786,0.0351999999999999,1.722552443878679e-05,-0.0077215656540956,0.00331486214195,5764666.88,0.04000001,0.0,51.85181824419189,62.31880896872013,0.0097560565255905,10.466990724528236,0.0,1.134731830423228,2329201.78,2024-10-24 16:00:00+00:00,0
3243426.632,0.0369999999999999,1.6954052890732532e-05,-0.0052607371162596,0.0006062138563569,1560862.23,0.02400001,0.0070000000000001,62.31880896872013,54.304610587266666,0.0030670423941929,-8.014198381453461,0.2916665451389441,1.137798872817421,-4203804.65,2024-10-24 17:00:00+00:00,0
3093187.702,0.0361999999999999,1.6835711758462082e-05,-0.004069173996124,-0.0001412813244907,1228431.8,0.02200001,0.0049999999999998,54.304610587266666,57.3426292728388,0.0010502817956448,3.0380186855721334,0.227272623966984,1.138849154613066,-332430.42999999993,2024-10-24 18:00:00+00:00,0
2636911.72,0.0318,1.677651182941713e-05,-0.0026923521681652,0.0004108895187746,1195132.59,0.02400001,0.0089999999999998,57.3426292728388,57.04222540171988,0.0017877113467335,-0.3004038711189167,0.3749998437500604,1.1406368659597994,-33299.20999999996,2024-10-24 19:00:00+00:00,0
2191839.638,0.0272,1.693647721273975e-05,-0.0006576729077196,0.0015561042496046,1210104.69,0.02600001,0.004,57.04222540171988,59.33330564445738,0.0035907835100501,2.2910802427375003,0.1538460946745789,1.1442276494698496,14972.09999999986,2024-10-24 20:00:00+00:00,0
1325823.5620000002,0.0242,1.6796392462633514e-05,-0.0001298756248395,0.0004152903496574,1434586.5,0.0250000099999999,0.0089999999999998,59.33330564445738,75.4236840706958,0.0009430876325375,16.090378426238416,0.3599998560000547,1.1451707371023871,224481.81000000008,2024-10-24 21:00:00+00:00,0
1271509.73,0.0247999999999999,1.6470192764320195e-05,-0.0026991448701394,-0.0029734150302969,1289293.07,0.0270000099999999,0.002,75.4236840706958,45.45451331499065,-0.0055426842755967,-29.96917075570515,0.0740740466392422,1.1396280528267904,-145293.4299999999,2024-10-24 22:00:00+00:00,0
1357578.898,0.0273999999999999,1.670130097122684e-05,-0.0024125317172463,-0.0004436263595906,1658777.64,0.0350000099999999,0.002,45.45451331499065,34.93972956890286,-0.0001570132066974,-10.514783746087788,0.0571428408163313,1.1394710396200929,369484.56999999983,2024-10-24 23:00:00+00:00,0
1601591.904,0.0297999999999999,1.697326651690774e-05,-0.0003958154439576,0.0016155238216881,2415197.62,0.03600001,0.0029999999999998,34.93972956890286,54.32094071029808,0.0036322400949768,19.38121114139522,0.0833333101851885,1.1431032797150698,756419.9800000002,2024-10-25 00:00:00+00:00,1
1720954.0560000003,0.0299999999999999,1.6831029120328617e-05,-0.0002384226848548,6.678731212983458e-05,1806915.45,0.0270000099999999,0.0109999999999998,54.32094071029808,51.16274905357636,0.0002241800712325,-3.1581916567217263,0.4074072565158284,1.1433274597863023,-608282.1700000002,2024-10-25 01:00:00+00:00,1
1826896.91,0.0321999999999999,1.663067516280652e-05,-0.0015281699686096,-0.0015421176628209,1964300.77,0.03600001,0.0189999999999999,51.16274905357636,42.55315980083844,-0.0028318649465757,-8.609589252737912,0.5277776311728771,1.1404955948397266,157385.3200000001,2024-10-25 02:00:00+00:00,0
1837097.062,0.0325999999999999,1.6527467356781557e-05,-0.0032489000374296,-0.0024031686411114,1340293.83,0.0290000099999999,0.0030000000000001,42.55315980083844,33.33330824374649,-0.0041238987099314,-9.219851557091957,0.1034482401902662,1.1363716961297952,-624006.94,2024-10-25 03:00:00+00:00,1
1876938.518,0.0319999999999999,1.63409305621162e-05,-0.0062424112475818,-0.0043494128222965,1857984.92,0.03200001,0.01,33.33330824374649,30.097066924323443,-0.0073429240324487,-3.236241319423044,0.3124999023437805,1.1290287720973464,517691.0899999999,2024-10-25 04:00:00+00:00,0
1637023.2100000002,0.029,1.6263951836269528e-05,-0.0085634464925947,-0.0044361577793237,1215621.08,0.0210000100000001,0.0110000000000001,30.097066924323443,37.34936609089608,-0.0067571930243366,7.252299166572641,0.5238092743765385,1.1222715790730098,-642363.8399999999,2024-10-25 05:00:00+00:00,0
1541276.952,0.028,1.620194242959066e-05,-0.0104866711854332,-0.0046446700754139,1328184.16,0.02200001,0.0090000000000001,37.34936609089608,20.547925501989184,-0.0065678947682523,-16.8014405889069,0.4090907231405854,1.1157036843047574,112563.07999999984,2024-10-25 06:00:00+00:00,0
1579520.746,0.0278,1.6599545370881378e-05,-0.0084705448629305,-0.0006920473986919,2155519.74,0.0350000099999999,0.004,20.547925501989184,30.120456524916165,0.0013240789238107,9.57253102292698,0.1142856816326627,1.117027763228568,827335.5800000003,2024-10-25 07:00:00+00:00,1
2038170.072,0.0318,1.6583282218789954e-05,-0.006761044591206,-0.0004664410788663,3633540.46,0.0490000100000001,0.0470000000000001,30.120456524916165,35.13510189922803,0.001243059192858,5.014645374311868,0.9591834777176576,1.1182708224214262,1478020.7199999995,2024-10-25 08:00:00+00:00,0
2340795.506,0.0336,1.6819660222225892e-05,-0.0032078345948782,0.0021290843983157,3371112.09,0.0410000099999999,0.012,35.13510189922803,55.5555075446232,0.0056822943946435,20.42040564539517,0.2926828554432067,1.1239531168160697,-262428.3700000001,2024-10-25 09:00:00+00:00,0
2695043.946,0.0346,1.6800473596508332e-05,-0.0009079869441028,0.001711873145207,2986863.28,0.02600001,0.012,55.5555075446232,60.81075328712512,0.0040117207959824,5.255245742501913,0.4615382840237368,1.127964837612052,-384248.81000000006,2024-10-25 10:00:00+00:00,0
3135534.432,0.0367999999999999,1.6826763187094665e-05,0.0013171802603713,0.0022836233925127,3530636.59,0.0330000099999999,0.0029999999999998,60.81075328712512,80.95229100539092,0.0045087905969869,20.1415377182658,0.0909090633608868,1.132473628209039,543773.31,2024-10-25 11:00:00+00:00,0
3209498.972,0.0346,1.686699901119422e-05,0.0029529662679339,0.0022458069401776,2525342.44,0.02400001,0.01,80.95229100539092,88.33323027789783,0.0038815929477402,7.380939272506907,0.4166664930556278,1.1363552211567791,-1005294.15,2024-10-25 12:00:00+00:00,0
4362563.446,0.0419999999999999,1.797055638481576e-05,0.0132511282972518,0.0126130326814872,9398862.83,0.08600001,0.004,88.33323027789783,99.25367949434644,0.0229111947108051,10.920449216448617,0.0465116224986485,1.1592664158675845,6873520.390000001,2024-10-25 13:00:00+00:00,0
7810133.852000001,0.0516,1.8342497018429304e-05,0.0224198960064001,0.0142646283239555,20608964.12,0.0890000099999999,0.006,99.25367949434644,99.25367949434644,0.0234333960331039,0.0,0.0674157227622784,1.1826998119006884,11210101.29,2024-10-25 14:00:00+00:00,0
9412799.224,0.0644,1.7580142180507877e-05,0.0202822651504661,0.0039626778807617,11000190.14,0.09000001,0.004,99.25367949434644,67.34691472304063,0.0018250470248277,-31.906764771305816,0.0444444395061733,1.1845248589255162,-9608773.98,2024-10-25 15:00:00+00:00,1
10114978.872,0.0638,1.748189744347569e-05,0.0174000629224271,0.0025009874966599,7041534.83,0.03000001,0.016,67.34691472304063,61.413020114611925,-0.000381214731379,-5.933894608428702,0.5333331555556148,1.184143644194137,-3958655.310000001,2024-10-25 16:00:00+00:00,0
10561968.504,0.0656,1.7355913376636337e-05,0.0122632960434541,-0.0008991441695611,4760290.6,0.0330000100000001,0.002,61.413020114611925,54.854350292211066,-0.0060359110485341,-6.558669822400859,0.060606042240593,1.178107733145603,-2281244.2300000004,2024-10-25 17:00:00+00:00,0
9478983.884,0.0548,1.742591487172035e-05,0.0094489543706732,0.0002874083863801,3983939.73,0.03200001,0.01,54.854350292211066,55.28844293177403,-0.0025269332864006,0.4340926395629623,0.3124999023437805,1.1755807998592025,-776350.8699999996,2024-10-25 18:00:00+00:00,1
5708163.606000001,0.0414,1.738219895287958e-05,0.0066046671376764,-0.0005509127318037,1754862.73,0.02200001,0.0149999999999999,55.28844293177403,53.30186919277904,-0.0033951999648005,-1.986573738994984,0.6818178719009622,1.1721855998944015,-2229077.0,2024-10-25 19:00:00+00:00,1
3754161.384,0.0278,1.72697148510136e-05,0.0038357248649727,-0.0012774577008967,1230179.03,0.02200001,0.0049999999999998,53.30186919277904,23.91303134846231,-0.0040463999736004,-29.388837844316733,0.227272623966984,1.1681391999208013,-524683.7,2024-10-25 20:00:00+00:00,1
2574261.82,0.0258,1.7340808554204516e-05,0.0031913882255496,0.0003595366592228,1142037.01,0.02000001,0.004,23.91303134846231,15.322571995322347,-0.0002847999802002,-8.590459353139963,0.19999990000005,1.167854399940601,-88142.02000000002,2024-10-25 21:00:00+00:00,1
2263180.858,0.0304,1.6735102981670034e-05,-0.0034004768642603,-0.0066217348953401,3204885.79,0.05600001,0.002,15.322571995322347,16.81414887619104,-0.0132135999851501,1.491576880868692,0.0357142793367358,1.1546407999554509,2062848.78,2024-10-25 22:00:00+00:00,1
3563894.654,0.0676,1.5892451879979605e-05,-0.013988506610495,-0.0130721702426281,10487508.71,0.21800001,0.16,16.81414887619104,11.801237105052266,-0.0236601999888628,-5.012911771138775,0.733944920461242,1.130980599966588,7282622.920000001,2024-10-25 23:00:00+00:00,0
3829568.234,0.0696,1.5883481179573244e-05,-0.0204044423918643,-0.0113292142102776,3083230.63,0.03200001,0.022,11.801237105052266,13.768108958205673,-0.017745149991647,1.9668718531534068,0.6874997851563172,1.113235449974941,-7404278.080000001,2024-10-26 00:00:00+00:00,0
3869389.216000001,0.0704,1.5649360782072307e-05,-0.0257613192366923,-0.0119519856489072,1429283.94,0.02600001,0.0070000000000001,13.768108958205673,7.5342429630342735,-0.0173088624937352,-6.233865995171399,0.2692306656805174,1.095926587481206,-1653946.69,2024-10-26 01:00:00+00:00,0
3908493.376,0.0726,1.569250939231842e-05,-0.0278012452112741,-0.0096917208957196,1337557.81,0.0310000099999999,0.0149999999999999,7.5342429630342735,11.0344774316316,-0.0117316468703014,3.500234468597327,0.483870811654575,1.0841949406109044,-91726.12999999987,2024-10-26 02:00:00+00:00,0
3424633.5440000007,0.0652,1.585617359595899e-05,-0.0268004889210433,-0.0067994914429569,785586.63,0.0190000100000001,0.0050000000000001,11.0344774316316,18.543037761505687,-0.0057987351527262,7.508560329874086,0.2631577562327641,1.0783962054581782,-551971.18,2024-10-26 03:00:00+00:00,0
1491696.614,0.025,1.563898705369699e-05,-0.0268899810350251,-0.0077595592505628,822824.06,0.0170000100000001,0.002,18.543037761505687,11.038956021253696,-0.0078490513645446,-7.504081740251991,0.1176469896194171,1.0705471540936335,37237.43000000005,2024-10-26 04:00:00+00:00,0
1080650.4300000002,0.0212,1.562593100160877e-05,-0.0258184848746121,-0.0064582846838212,1027999.71,0.0130000099999999,0.004,11.038956021253696,18.26921847264134,-0.0053867885234082,7.230262451387645,0.3076920710061018,1.0651603655702253,205175.6499999999,2024-10-26 05:00:00+00:00,0
1181878.878,0.0188,1.54533204764089e-05,-0.0255447295411901,-0.0070638467259782,1935426.18,0.01400001,0.002,18.26921847264134,31.666629722265256,-0.0067900913925562,13.397411249623914,0.1428570408163994,1.058370274177669,907426.47,2024-10-26 06:00:00+00:00,0
1220575.306,0.0172,1.55802315514911e-05,-0.0238152975897594,-0.0053220004958478,1531039.95,0.0230000099999999,0.0049999999999998,31.666629722265256,37.87874770435845,-0.0035925685444171,6.212117982093197,0.2173912098299049,1.054777705633252,-404386.23,2024-10-26 07:00:00+00:00,0
1206632.3879999998,0.0155999999999999,1.552104613638412e-05,-0.0221306569016708,-0.0048790670964016,715872.04,0.0110000099999998,0.004,37.87874770435845,48.07685835807528,-0.003194426408313,10.198110653716824,0.3636360330581554,1.0515832792249389,-815167.9099999999,2024-10-26 08:00:00+00:00,0
1711586.136,0.0211999999999999,1.6031675608364805e-05,-0.0164479518910241,0.0001714751831185,3347592.8,0.0450000099999999,0.0,48.07685835807528,66.24994203130078,0.0058541801937652,18.1730836732255,0.0,1.0574374594187042,2631720.76,2024-10-26 09:00:00+00:00,1
2410337.212,0.0263999999999999,1.5659030428627927e-05,-0.0151225952377365,-0.0031847215079636,4521755.09,0.0390000099999999,0.004,66.24994203130078,44.08598832237442,-0.001859364854676,-22.16395370892636,0.1025640762656217,1.055578094564028,1174162.29,2024-10-26 10:00:00+00:00,0
2225355.152,0.0271999999999999,1.578837618040454e-05,-0.0125903602385084,-0.0014267586402352,1010515.88,0.01800001,0.002,44.08598832237442,57.30332571648548,0.0011054763589928,13.217337394111064,0.1111110493827503,1.056683570923021,-3511239.21,2024-10-26 11:00:00+00:00,1
2088464.196,0.0255999999999999,1.567858512628869e-05,-0.0115747288143932,-0.0024365241548705,846585.17,0.0150000100000001,0.002,57.30332571648548,51.04162944881186,-0.0014208927307552,-6.261696267673621,0.1333332444445027,1.0552626781922656,-163930.70999999996,2024-10-26 12:00:00+00:00,1
2200989.318,0.0292,1.547223966275002e-05,-0.0123954107615718,-0.0042449876008878,1278497.65,0.0290000100000001,0.0,51.04162944881186,48.514817861017264,-0.0050656695480664,-2.5268115877945974,0.0,1.0501970086441992,431912.4799999999,2024-10-26 13:00:00+00:00,0
2167419.384,0.0252,1.5284891057350675e-05,-0.0141490070018521,-0.0055456559207693,3179743.13,0.0250000099999999,0.0029999999999998,48.514817861017264,39.449515949852085,-0.0072992521610497,-9.06530191116518,0.1199999520000152,1.0428977564831494,1901245.48,2024-10-26 14:00:00+00:00,0
1979184.648,0.0252,1.5578631798439414e-05,-0.0123672109913059,-0.0020062351313334,3580581.41,0.0390000100000001,0.0110000000000001,39.449515949852085,49.99997265626495,-0.0002244391207872,10.550456706412866,0.282051209730461,1.042673317362362,400838.28000000026,2024-10-26 15:00:00+00:00,0
2112940.208,0.0248,1.554195514212528e-05,-0.0109134698847406,-0.0018720704471557,1679293.68,0.01600001,0.0089999999999998,49.99997265626495,32.29164312067692,-0.0004183293405903,-17.708329535588028,0.5624996484377127,1.0422549880217715,-1901287.73,2024-10-26 16:00:00+00:00,0
2223310.1619999995,0.0266,1.5612418359130358e-05,-0.008904755835982,-0.0008224610542015,1398434.94,0.02400001,0.004,32.29164312067692,48.05190436839856,0.0011862529945569,15.760261247721637,0.1666665972222511,1.0434412410163287,-280858.74,2024-10-26 17:00:00+00:00,0
2229396.6700000004,0.0244,1.5691655976850333e-05,-0.0067189331764228,-4.6132913641416806e-05,1308930.19,0.01800001,0.0009999999999998,48.05190436839856,44.44440123460995,0.0021396897459178,-3.607503133788612,0.055555524691369,1.0455809307622466,-89504.75,2024-10-26 18:00:00+00:00,0
1779512.284,0.0214,1.568966264099298e-05,-0.004840850675162,0.0002266848081775,930321.2,0.01000001,0.0050000000000001,44.44440123460995,52.3076359763921,0.0021047673094383,7.863234741782151,0.4999995000005111,1.0476856980716849,-378608.99,2024-10-26 19:00:00+00:00,0
1153872.094,0.0168,1.5609794387788324e-05,-0.0039254020268368,-0.0003368731662463,452380.46,0.01600001,0.002,52.3076359763921,64.15085866867724,0.0005785754820788,11.843222692285146,0.1249999218750488,1.0482642735537635,-477940.73999999993,2024-10-26 20:00:00+00:00,0
876474.822,0.016,1.5689935903485755e-05,-0.0027328470045311,0.0002413765892532,292307.32,0.01200001,0.002,64.15085866867724,88.37194916194306,0.001433931611559,24.22109049326582,0.1666665277778935,1.0496982051653228,-160073.14,2024-10-26 21:00:00+00:00,0
687628.076,0.0144,1.586426741345409e-05,-0.0005832580065479,0.001675859710686,454201.21,0.01600001,0.0010000000000001,88.37194916194306,84.84830486723182,0.0038254487086692,-3.5236442947112465,0.0624999609375313,1.053523653873992,161893.89,2024-10-26 22:00:00+00:00,0
579514.7220000001,0.014,1.5843736343533938e-05,0.0006000834423594,0.0011857450825947,768363.42,0.01600001,0.002,84.84830486723182,82.35277162664664,0.002369086531502,-2.495533240585175,0.1249999218750488,1.055892740405494,314162.21,2024-10-26 23:00:00+00:00,0
519658.4600000001,0.0142,1.5772623530456306e-05,0.0006492526027372,0.0002276457382486,631039.89,0.0110000100000001,0.0,82.35277162664664,64.70574913522238,0.0002768148986265,-17.647022491424266,0.0,1.0561695553041206,-137323.53000000003,2024-10-27 00:00:00+00:00,0
529928.6100000001,0.0136,1.571376731757047e-05,0.0003095708035583,-0.0002027070268511,503731.21,0.0130000099999999,0.004,64.70574913522238,53.12488378931673,-0.00054238882603,-11.580865345905645,0.3076920710061018,1.0556271664780903,-127308.68,2024-10-27 01:00:00+00:00,0
572762.1740000001,0.0136,1.5614281027231783e-05,-0.00073820805936,-0.0011090127566042,506475.14,0.01200001,0.0,53.12488378931673,40.540463842365526,-0.0021567916195226,-12.584419946951208,0.0,1.053470374858568,2743.929999999993,2024-10-27 02:00:00+00:00,0
698895.9400000001,0.0128,1.5619062508498714e-05,-0.0009279907182784,-0.0004278110557236,1084870.04,0.01200001,0.004,40.540463842365526,51.35125420032974,-0.0006175937146419,10.810790357964216,0.333333055555787,1.052852781143926,578394.9,2024-10-27 03:00:00+00:00,0
820330.0179999999,0.0141999999999999,1.541095890410959e-05,-0.0028870830892993,-0.0025041029149606,1375533.81,0.0230000099999999,0.0009999999999998,51.35125420032974,30.61220116624308,-0.0044631952859814,-20.73905303408666,0.0434782419659771,1.0483895858579444,290663.77,2024-10-27 04:00:00+00:00,0
877935.082,0.0151999999999999,1.5465493492138198e-05,-0.0035975903608196,-0.0016368891929658,919065.21,0.01600001,0.002,30.61220116624308,19.04758730164022,-0.0023473964644862,-11.564613864602862,0.1249999218750488,1.0460421893934582,-456468.6000000001,2024-10-27 05:00:00+00:00,0
956177.768,0.0156,1.5404995088262434e-05,-0.0044061670752804,-0.0019519706339037,894944.64,0.0150000100000001,0.01,19.04758730164022,18.18178925624436,-0.0027605473483645,-0.8657980453958629,0.6666662222225136,1.0432816420450937,-24120.56999999995,2024-10-27 06:00:00+00:00,0
988239.422,0.0161999999999999,1.5252066059748518e-05,-0.0059515363705038,-0.0030250412160499,666783.41,0.0150000099999999,0.0029999999999998,18.18178925624436,16.666642361146558,-0.0045704105112733,-1.5151468950978,0.1999998666667496,1.0387112315338205,-228161.23,2024-10-27 07:00:00+00:00,0
879528.1620000001,0.0157999999999999,1.5261952220866927e-05,-0.0066409752000489,-0.0024883690539099,541313.74,0.01000001,0.002,16.666642361146558,19.56518761819291,-0.003177807883455,2.898545257046351,0.1999998000002,1.0355334236503653,-125469.67000000004,2024-10-27 08:00:00+00:00,0
858948.794,0.0172,1.5458056618483102e-05,-0.0054677445992517,-0.0005565865133885,1272636.97,0.03000001,0.016,19.56518761819291,41.17641407158865,0.0006166440874086,21.611226453395744,0.5333331555556148,1.036150067737774,731323.23,2024-10-27 09:00:00+00:00,0
879014.098,0.0165999999999999,1.547221559742428e-05,-0.0045228865554249,-0.00048237497827,1019391.73,0.0130000099999999,0.0049999999999998,41.17641407158865,36.17015889550818,0.0004624830655566,-5.006255176080472,0.3846150887576188,1.0366125508033306,-253245.24,2024-10-27 10:00:00+00:00,0
815760.738,0.0157999999999999,1.5552368280080876e-05,-0.0030579659417568,0.0003819416854993,578677.84,0.0110000099999998,0.0029999999999998,36.17015889550818,62.16204455829419,0.0018468622991674,25.99188566278601,0.2727270247936065,1.038459413102498,-440713.89,2024-10-27 11:00:00+00:00,0
