volume_ma_5,atr_5,candle_range,volume,ema_divergence,alt_btc_ratio,ema_14_slope,upper_wick,lower_wick,rsi_7,ema_7_prev,rsi_7_prev,ema_7,rsi_7_slope,ema_14_prev,timestamp,binary_label
41906432.06,0.000792,0.00068001,32053854.1,0.0002323833265944,3.1945240886513777e-07,4.038863317140651e-05,0.00022,0.0004399999999999,64.63230721077042,0.0263098096146404,61.238648563798606,0.0263198572109803,3.393658646971815,0.0260470852512144,2024-11-11 14:00:00+00:00,0
42326378.120000005,0.000854,0.00067001,48060759.0,0.0001862488751008,3.1156487413564244e-07,1.367014874855202e-05,0.00037,0.00014,57.25974764218474,0.0263198572109803,64.63230721077042,0.0262873929082352,-7.372559568585679,0.0260874738843858,2024-11-11 15:00:00+00:00,0
40935950.9,0.000732,0.00040001,35312055.8,0.0001710531857932,3.131828978622328e-07,3.58474622487448e-05,0.0002099999999999,1.0000000000003062e-05,61.41563027790576,0.0262873929082352,57.25974764218474,0.0263080446811764,4.155882635721014,0.0261011440331344,2024-11-11 16:00:00+00:00,0
35655655.879999995,0.000634,0.00043001,25103374.0,0.0001939742148835,3.155879527667667e-07,7.506780061557888e-05,8.000000000000021e-05,3.0000000000002247e-05,62.59374749529596,0.0263080446811764,61.41563027790576,0.0264060335108823,1.178117217390202,0.0261369914953831,2024-11-11 17:00:00+00:00,0
33465917.079999994,0.000508,0.0003600099999999,26799542.5,0.0002035737432961,3.111893362835931e-07,6.63920938668329e-05,4.999999999999796e-05,0.00031,51.722354401572375,0.0264060335108823,62.59374749529596,0.0264820251331617,-10.871393093723585,0.0262120592959987,2024-11-11 18:00:00+00:00,0
35782322.64,0.000448,0.00038001,43635881.9,0.0001995276453211,3.098642880362769e-07,5.35398146845889e-05,8.99999999999998e-05,0.0002599999999999,34.41402014194156,0.0264820251331617,51.722354401572375,0.0265315188498713,-17.30833425963081,0.0262784513898655,2024-11-11 19:00:00+00:00,0
35297713.059999995,0.000438,0.0006200099999999,45637711.1,0.0002112467601266,3.090103672633083e-07,7.04011727266432e-05,0.00025,0.0001799999999999,78.88275356361176,0.0265315188498713,34.41402014194156,0.0266136391374034,44.468733421670194,0.0263319912045501,2024-11-11 20:00:00+00:00,0
41108400.34,0.000486,0.00064001,64365492.2,0.0002713226260793,3.1137652885363724e-07,0.0001290143496964,2.000000000000265e-05,0.00012,86.42425021606067,0.0266136391374034,78.88275356361176,0.0268027293530526,7.541496652448913,0.0264023923772768,2024-11-11 21:00:00+00:00,0
55656323.3,0.000696,0.00148001,97842988.8,0.0003724945180793,3.1802942692870416e-07,0.0001931457697369,0.00025,0.00063,98.37465609409362,0.0268027293530526,86.42425021606067,0.0270970470147894,11.950405878032951,0.0265314067269732,2024-11-11 22:00:00+00:00,0
63412600.260000005,0.000782,0.0007900099999999,65580927.3,0.0004795064306099,3.208194568201716e-07,0.0002287263337719,9.999999999999593e-06,0.0002999999999999,98.58830930438896,0.0270970470147894,98.37465609409362,0.027432785261092,0.2136532102953339,0.0267245524967101,2024-11-11 23:00:00+00:00,1
66538408.33999999,0.000988,0.00141001,59264922.3,0.0004969139594012,3.1614353883187825e-07,0.0001568961559357,7.000000000000062e-05,0.0010399999999999,83.88347306013532,0.027432785261092,98.58830930438896,0.027607088945819,-14.704836244253642,0.0269532788304821,2024-11-12 00:00:00+00:00,0
65367942.32000001,0.000986,0.0006100099999999,39785381.0,0.0004939983878021,3.179263836094098e-07,0.0001386433351442,0.0002399999999999,0.00034,83.9594919035691,0.027607088945819,83.88347306013532,0.0277428167093643,0.0760188434337862,0.0271101749864178,2024-11-12 01:00:00+00:00,0
59441286.4,0.001022,0.00082001,34732212.6,0.0004464699866693,3.181498321503063e-07,8.682422379171703e-05,0.0002699999999999,0.0003,76.06610058673458,0.0277428167093643,83.9594919035691,0.0277821125320232,-7.893391316834524,0.0272488183215621,2024-11-12 02:00:00+00:00,0
44520313.64,0.00081,0.00042001,23238125.0,0.0004263608597107,3.193732107661027e-07,0.0001045809939528,0.0,0.0002,76.46833916649507,0.0277821125320232,76.06610058673458,0.0278665843990174,0.4022385797604926,0.0273356425453538,2024-11-12 03:00:00+00:00,0
35643928.5,0.00073,0.00039001,21199001.6,0.0003734112318639,3.1550175465339645e-07,6.130352809244691e-05,0.00013,5.000000000000143e-05,62.67732659671691,0.0278665843990174,76.46833916649507,0.027874938299263,-13.79101256977816,0.0274402235393066,2024-11-12 04:00:00+00:00,0
31832055.98,0.00063,0.0009100099999999,40205559.7,0.0003078802660347,3.1387738596033466e-07,3.1796391013451386e-05,0.0003899999999999,0.0003599999999999,42.681105074783375,0.027874938299263,62.67732659671691,0.0278412037244473,-19.99622152193353,0.0275015270673991,2024-11-12 05:00:00+00:00,0
34780554.92,0.0006699999999999,0.0008100099999999,54527875.7,0.0003261891293779,3.165989654863574e-07,0.0001088902055449,0.0001799999999999,9.999999999999593e-06,47.48417659644596,0.0278412037244473,42.681105074783375,0.0279684027933354,4.803071521662588,0.0275333234584125,2024-11-12 06:00:00+00:00,0
39208231.58,0.0006579999999999,0.00076001,56870595.9,0.0004018835862383,3.257912856731063e-07,0.0001797048448056,5.000000000000143e-05,8.99999999999998e-05,70.28069827883044,0.0279684027933354,47.48417659644596,0.0282238020950016,22.79652168238448,0.0276422136639575,2024-11-12 07:00:00+00:00,0
47735767.74,0.0007579999999999,0.00092001,65875805.8,0.0005041888636564,3.310931528793512e-07,0.0002317441988315,0.00029,5.999999999999756e-05,76.40249132045228,0.0282238020950016,70.28069827883044,0.0285578515712512,6.121793041621842,0.0278219185087632,2024-11-12 08:00:00+00:00,1
60374259.620000005,0.0010519999999999,0.0018600099999999,84391461.0,0.0003403809985229,3.164409262532881e-07,-4.315502767930288e-05,0.0,9.999999999999593e-06,47.999209424785946,0.0285578515712512,76.40249132045228,0.0283508886784384,-28.40328189566634,0.0280536627075947,2024-11-12 09:00:00+00:00,1
84544807.74000001,0.0012799999999999,0.0020500099999999,161058300.3,0.0001478931862353,3.1214168951269605e-07,-0.000122734357322,0.00034,0.0010699999999999,38.971578584475175,0.0283508886784384,47.999209424785946,0.0280356665088288,-9.02763084031077,0.0280105076799154,2024-11-12 10:00:00+00:00,0
92978490.76,0.0012659999999999,0.00074001,96696290.8,7.346335373970003e-06,3.0979094274547057e-07,-0.0001183697763457,0.00049,0.0001899999999999,40.08748763785579,0.0280356665088288,38.971578584475175,0.0277767498816216,1.1159090533806122,0.0278877733225934,2024-11-12 11:00:00+00:00,1
91547341.72,0.0013359999999999,0.0011100099999999,49714850.7,-0.0001402539955317,3.071292552080818e-07,-0.0001665871394996,0.00032,0.0003199999999999,37.44802029600394,0.0277767498816216,40.08748763785579,0.0274625624112162,-2.639467341851848,0.0277694035462476,2024-11-12 12:00:00+00:00,1
89914775.66000001,0.0013519999999999,0.00100001,57712975.5,-0.000252519077436,3.0510646756210896e-07,-0.0001683755208997,9.99999999999994e-05,0.0006899999999999,27.31333816395676,0.0274625624112162,37.44802029600394,0.0271819218084121,-10.134682132047182,0.0276028164067479,2024-11-12 13:00:00+00:00,0
85177200.26000002,0.001136,0.0007800099999999,60703584.0,-0.0002972407447593,3.047073550792394e-07,-0.0001232587847797,8.000000000000021e-05,0.0005299999999999,18.68653836927126,0.0271819218084121,27.31333816395676,0.0270139413563091,-8.626799794685496,0.0274344408858482,2024-11-12 14:00:00+00:00,1
58993409.34,0.00083,0.00052001,30139345.7,-0.0003525684703608,3.024286637732016e-07,-0.0001481576134757,3.0000000000002247e-05,0.00019,4.594507671476492,0.0270139413563091,18.68653836927126,0.0268104560172318,-14.092030697794767,0.0273111821010684,2024-11-12 15:00:00+00:00,0
46308758.4,0.000814,0.0006600099999999,33273036.1,-0.000398945876323,2.988613966789272e-07,-0.0001537365983456,5.999999999999756e-05,0.0004199999999999,8.252146771711637,0.0268104560172318,4.594507671476492,0.0266103420129238,3.657639100235144,0.0271630244875926,2024-11-12 16:00:00+00:00,0
41361536.38,0.000684,0.00046001,24978740.6,-0.0003936263276544,3.012669193859169e-07,-0.0001079050518995,0.0002699999999999,1.0000000000003062e-05,22.35927630475705,0.0266103420129238,8.252146771711637,0.0265077565096929,14.10712953304541,0.0270092878892469,2024-11-12 17:00:00+00:00,0
35019775.6,0.000604,0.0006000099999999,26004171.6,-0.0003163810767647,3.009130661926536e-07,-2.418437831298512e-05,4.999999999999796e-05,2.000000000000265e-05,43.135774752827146,0.0265077565096929,22.35927630475705,0.0265608173822696,20.7764984480701,0.0269013828373473,2024-11-12 18:00:00+00:00,0
30454020.220000006,0.0005139999999999,0.0003300099999999,37874807.1,-0.0002579589611275,3.010001321244026e-07,-2.362646120458376e-05,0.0002199999999999,8.99999999999998e-05,55.693735087686086,0.0265608173822696,43.135774752827146,0.0265956130367022,12.55796033485894,0.0268771984590344,2024-11-12 19:00:00+00:00,0
31511395.96,0.0005139999999999,0.0005200099999999,35426224.4,-0.0001740526205924,3.019902071125288e-07,2.2190400289359008e-05,3.0000000000002247e-05,0.00017,69.76460260338243,0.0265956130367022,55.693735087686086,0.0267017097775266,14.070867515696342,0.0268535719978298,2024-11-12 20:00:00+00:00,0
29605710.4,0.0004859999999999,0.0005200099999999,23744608.3,-0.0001020450785582,3.073424937715548e-07,3.256501358411129e-05,2.000000000000265e-05,0.0003999999999999,68.4819431902889,0.0267017097775266,69.76460260338243,0.026806282333145,-1.2826594130935265,0.0268757623981191,2024-11-12 21:00:00+00:00,0
27996052.44,0.0005559999999999,0.00081001,16930450.8,9.994659715916591e-06,3.121049304677624e-07,9.888967843956278e-05,1.9999999999999185e-05,0.00024,88.7667306571411,0.026806282333145,68.4819431902889,0.0270172117498587,20.2847874668522,0.0269083274117032,2024-11-12 22:00:00+00:00,1
29157198.96,0.0005779999999999,0.0007100099999999,31809904.2,8.987334270269681e-06,3.072129903569003e-07,1.704387980954597e-06,5.999999999999756e-05,1.9999999999999185e-05,71.8592943070989,0.0270172117498587,88.7667306571411,0.027017908812394,-16.90743635004219,0.0270072170901428,2024-11-12 23:00:00+00:00,0
28864710.92,0.0006439999999999,0.0006600099999999,36412366.9,-1.0633671745075708e-05,3.050885960926852e-07,-1.985619708317482e-05,0.00041,7.999999999999674e-05,64.47170481608015,0.027017908812394,71.8592943070989,0.0269784316092955,-7.387589491018758,0.0270089214781238,2024-11-13 00:00:00+00:00,1
27173801.879999995,0.0006899999999999,0.0007500099999999,26971679.2,-4.7532869930214106e-05,3.019709239959014e-07,-4.520870413875222e-05,0.0001799999999999,0.0003699999999999,48.22163679463165,0.0269784316092955,64.47170481608015,0.0268963237069716,-16.2500680214485,0.0269890652810406,2024-11-13 01:00:00+00:00,1
30647836.02,0.0007459999999999,0.0008000099999999,41114779.0,-9.793291975288e-05,3.005644830882688e-07,-7.118087692024877e-05,8.99999999999998e-05,0.0004599999999999,43.37760893487418,0.0268963237069716,48.22163679463165,0.0267747427802287,-4.844027859757468,0.0269438565769018,2024-11-13 02:00:00+00:00,1
31335818.9,0.0007119999999999,0.00064001,20370365.2,-0.0001892618548125,2.970069775982372e-07,-0.0001323567599975,8.000000000000021e-05,4.000000000000184e-05,26.24923439733014,0.0267747427802287,43.37760893487418,0.0265510570851715,-17.12837453754404,0.0268726756999816,2024-11-13 03:00:00+00:00,1
31172238.559999995,0.0008139999999999,0.0012200099999999,30992002.5,-0.0002761502674408,2.935575306798593e-07,-0.0001533758586645,0.0003699999999999,0.00057,20.462767415552563,0.0265510570851715,26.24923439733014,0.0263107928138786,-5.786466981777579,0.026740318939984,2024-11-13 04:00:00+00:00,1
28292630.52,0.0008199999999999,0.0006900099999999,22014326.7,-0.0003899227267345,2.890948500329132e-07,-0.0002089257441759,9.99999999999994e-05,6.000000000000103e-05,0.0,0.0263107928138786,20.462767415552563,0.025988094610409,-20.462767415552563,0.0265869430813195,2024-11-13 05:00:00+00:00,0
28282024.2,0.0008039999999999,0.00067001,26918647.6,-0.0004567107343843,2.886705202312139e-07,-0.0001877356449524,0.00034,0.0002799999999999,0.0,0.025988094610409,0.0,0.0257335709578067,0.0,0.0263780173371435,2024-11-13 06:00:00+00:00,0
24085123.9,0.00076,0.00058001,20130277.5,-0.0004405659148772,2.901918586015844e-07,-0.0001120375589588,8.99999999999998e-05,8.99999999999998e-05,16.739571907474286,0.0257335709578067,0.0,0.025637678218355,16.739571907474286,0.0261902816921911,2024-11-13 07:00:00+00:00,0
23344211.98,0.00073,0.00049001,16665805.6,-0.000463219585035,2.859151370856466e-07,-0.0001517658844309,9.999999999999593e-06,5.000000000000143e-05,15.38417939572568,0.025637678218355,16.739571907474286,0.0254632586637662,-1.3553925117486043,0.0260782441332323,2024-11-13 08:00:00+00:00,0
22466748.02,0.000584,0.00049001,26604682.7,-0.0004671704844697,2.848969599778124e-07,-0.0001368637665068,0.00017,0.0002799999999999,16.73957190747427,0.0254632586637662,15.38417939572568,0.0253224439978247,1.3553925117485903,0.0259264782488013,2024-11-13 09:00:00+00:00,0
23032022.2,0.000536,0.0004500099999999,24840697.6,-0.00043316621962,2.865121656287074e-07,-9.46152643059306e-05,5.999999999999756e-05,0.00022,29.165603337378457,0.0253224439978247,16.73957190747427,0.0252618329983685,12.426031429904183,0.0257896144822944,2024-11-13 10:00:00+00:00,0
22925156.26,0.00048,0.00039001,26384317.9,-0.000376791240147,2.880138666414812e-07,-5.933322906514008e-05,0.0001899999999999,3.0000000000002247e-05,40.553978456393416,0.0252618329983685,29.165603337378457,0.0252588747487764,11.38837511901496,0.0256949992179885,2024-11-13 11:00:00+00:00,0
21316661.76,0.000452,0.0004400099999999,12087805.0,-0.0003322544621513,2.87696845810924e-07,-5.675546518978808e-05,0.00016,0.0002599999999999,57.477146928909335,0.0252588747487764,40.553978456393416,0.0252466560615823,16.92316847251592,0.0256356659889234,2024-11-13 12:00:00+00:00,0
26164231.160000004,0.0005499999999999,0.0009800099999999,40903652.6,-0.0002198970743824,2.897298669990727e-07,3.347859683551502e-05,0.00025,0.0001099999999999,73.36677409011602,0.0252466560615823,57.477146928909335,0.0253924920461867,15.88962716120669,0.0255789105237336,2024-11-13 13:00:00+00:00,0
34905014.220000006,0.000692,0.00120001,70308598.0,-3.8034869853213055e-05,2.917777680639945e-07,0.0001450147839241,8.000000000000021e-05,0.00025,78.96758466483828,0.0253924920461867,73.36677409011602,0.02571936903464,5.60081057472226,0.0256123891205691,2024-11-13 14:00:00+00:00,0
38471600.56,0.000712,0.00055001,42673629.3,8.261005875254135e-05,2.886319117536296e-07,0.0001270128127342,1.9999999999999185e-05,0.00049,95.85144580248368,0.02571936903464,78.96758466483828,0.02596702677598,16.883861137645397,0.0257574039044932,2024-11-13 15:00:00+00:00,1
40328667.84,0.000734,0.00050001,35669654.3,0.0001477755937211,2.885449184876865e-07,9.807777103633744e-05,0.0002099999999999,0.0002,93.4310403167564,0.02596702677598,95.85144580248368,0.026130270081985,-2.4204054857272723,0.0258844167172274,2024-11-13 16:00:00+00:00,1
42257420.38,0.000712,0.00033001,21731567.7,0.0001770406716601,2.8790203133046417e-07,7.566740156482454e-05,0.00017,9.99999999999994e-05,89.30146999844915,0.026130270081985,93.4310403167564,0.0262352025614887,-4.129570318307259,0.0259824944882638,2024-11-13 17:00:00+00:00,0
42100599.98,0.000616,0.00050001,40119550.6,0.000222828283265,2.890416271653883e-07,0.0001029117480228,0.00017,6.000000000000103e-05,89.89581176423046,0.0262352025614887,89.30146999844915,0.0263839019211165,0.5943417657813086,0.0260581618898286,2024-11-13 18:00:00+00:00,1
41697681.06,0.00067,0.0014700099999999,68294003.4,8.88292880327976e-05,2.8261456949618657e-07,-8.947648504686531e-05,8.000000000000021e-05,4.999999999999796e-05,54.26713454286035,0.0263839019211165,89.89581176423046,0.0261604264408374,-35.62867722137011,0.0261610736378515,2024-11-13 19:00:00+00:00,0
39224279.52,0.000716,0.0007800099999999,30306621.6,-5.897701802610317e-06,2.837488609629467e-07,-8.287962037395111e-05,0.00041,0.0003499999999999,42.96184913724462,0.0261604264408374,54.26713454286035,0.025982819830628,-11.305285405615727,0.0260715971528046,2024-11-13 20:00:00+00:00,0
37685759.24,0.000764,0.00074001,27977052.9,-8.594032180220257e-05,2.85634353918019e-07,-9.316233765742366e-05,8.000000000000021e-05,0.00049,14.57235172632113,0.025982819830628,42.96184913724462,0.025809614872971,-28.38949741092349,0.0259887175324306,2024-11-13 21:00:00+00:00,0
36390657.14,0.00078,0.00041001,15256057.2,-0.0001047700140751,2.8479034526175746e-07,-4.607402596976812e-05,4.000000000000184e-05,0.0001099999999999,24.106389532469933,0.025809614872971,14.57235172632113,0.0257447111547282,9.534037806148802,0.0258955551947732,2024-11-13 22:00:00+00:00,0
31085372.360000007,0.0007919999999999,0.0005600099999999,13593126.7,-7.618364691680535e-05,2.862510954332605e-07,2.7358441595341787e-06,4.999999999999796e-05,0.0001799999999999,34.8168270534843,0.0257447111547282,24.106389532469933,0.0257760333660462,10.71043752101437,0.0258494811688034,2024-11-13 23:00:00+00:00,0
41322957.96,0.0007859999999999,0.00144001,119481931.4,2.310361330003924e-05,2.94545481584637e-07,9.170439827159774e-05,0.0007199999999999,5.000000000000143e-05,49.83599722481899,0.0257760333660462,34.8168270534843,0.0259670250245346,15.019170171334686,0.025852217012963,2024-11-14 00:00:00+00:00,1
39089519.56000001,0.0007379999999999,0.0005400099999999,19139429.6,8.337021199766176e-05,2.933430384031516e-07,7.547714516871473e-05,0.00013,0.0003999999999999,44.325140865297655,0.0259670250245346,49.83599722481899,0.026102768768401,-5.510856359521334,0.0259439214112346,2024-11-14 01:00:00+00:00,1
37185836.52,0.0007519999999999,0.00081001,18458637.7,6.143116075119082e-05,2.886663978661993e-07,-1.2531408537796995e-06,6.000000000000103e-05,0.0002599999999999,63.1290812951057,0.026102768768401,44.325140865297655,0.0260795765763007,18.803940429808044,0.0260193985564033,2024-11-14 02:00:00+00:00,0
37511941.92,0.0007899999999999,0.0006000099999999,16886584.2,5.212307208260839e-05,2.89869510908856e-07,6.913944593393839e-06,6.000000000000103e-05,0.0004799999999999,65.49770758023463,0.0260795765763007,63.1290812951057,0.0260771824322255,2.368626285128933,0.0260181454155495,2024-11-14 03:00:00+00:00,0
37230468.120000005,0.000766,0.0004400099999999,12185757.7,7.233537871194351e-05,2.919311495196784e-07,3.799208531427359e-05,0.0,0.0001999999999999,74.51672299489915,0.0260771824322255,65.49770758023463,0.0261353868241691,9.019015414664524,0.0260250593601429,2024-11-14 04:00:00+00:00,0
15518649.000000004,0.000526,0.00024001,10922835.8,7.839553206394692e-05,2.92027699388665e-07,2.759314060570353e-05,0.0001099999999999,0.0001,69.35222867956583,0.0261353868241691,74.51672299489915,0.0261690401181268,-5.164494315333329,0.0260630514454572,2024-11-14 05:00:00+00:00,0
14609816.860000003,0.0005659999999999,0.0007400099999999,14595268.9,3.072144734061685e-05,2.894714475330482e-07,-3.208594480838892e-05,0.00034,0.0,49.48802848877848,0.0261690401181268,69.35222867956583,0.0260892800885951,-19.864200190787344,0.0260906445860629,2024-11-14 06:00:00+00:00,0
13471180.800000004,0.0005339999999999,0.00065001,12765457.4,5.470924402576488e-05,2.900756664524242e-07,3.619218116606218e-05,3.0000000000002247e-05,0.00015,44.06605388487456,0.0260892800885951,49.48802848877848,0.0261494600664463,-5.421974603903919,0.0260585586412545,2024-11-14 07:00:00+00:00,1
12469450.520000003,0.0004779999999999,0.00032001,11877932.8,6.031100373692436e-05,2.899790057850039e-07,2.2033223677251496e-05,0.00013,0.0001199999999999,43.09225610059279,0.0261494600664463,44.06605388487456,0.0261770950498347,-0.9737977842817784,0.0260947508224206,2024-11-14 08:00:00+00:00,1
11814768.080000004,0.000448,0.00029001,8912345.5,6.894178075794039e-05,2.8952025767302934e-07,2.7095460520286385e-05,5.000000000000143e-05,0.00016,61.310735947798335,0.0261770950498347,43.09225610059279,0.026212821287376,18.21847984720555,0.0261167840460978,2024-11-14 09:00:00+00:00,1
11503656.300000004,0.000542,0.00071001,9367276.9,8.087059796338392e-06,2.828666454452653e-07,-4.985060088241733e-05,0.00016,2.000000000000265e-05,41.93390571322588,0.026212821287376,61.310735947798335,0.026102115965532,-19.37683023457245,0.0261438795066181,2024-11-14 10:00:00+00:00,1
13058416.980000004,0.000494,0.00050001,22369072.3,-4.457141082191488e-05,2.804621088695759e-07,-5.787052076476271e-05,2.9999999999998778e-05,0.0003499999999999,31.21260989439729,0.026102115965532,41.93390571322588,0.025991586974149,-10.721295818828594,0.0260940289057357,2024-11-14 11:00:00+00:00,1
13848408.02,0.000432,0.00034001,16715412.6,-8.431370302971683e-05,2.805689455988871e-07,-5.815445132946115e-05,4.000000000000184e-05,0.00024,30.85590862079799,0.025991586974149,31.21260989439729,0.0258936902306117,-0.3567012735992989,0.0260361583849709,2024-11-14 12:00:00+00:00,1
16171786.640000004,0.00044,0.0003600099999999,23494825.9,-0.0001330024028637,2.796558007863419e-07,-7.973385781886652e-05,8.000000000000021e-05,3.999999999999837e-05,34.837136387388895,0.0258936902306117,30.85590862079799,0.0257652676729588,3.981227766590905,0.0259780039336415,2024-11-14 13:00:00+00:00,1
23190321.020000003,0.0005659999999999,0.0009200099999999,44005017.4,-0.0002313833109938,2.79192872229642e-07,-0.0001504360101096,0.0003099999999999,1.9999999999999185e-05,3.571279768104958,0.0257652676729588,34.837136387388895,0.0255164507547191,-31.265856619283937,0.0258982700758226,2024-11-14 14:00:00+00:00,0
30666563.96,0.0005439999999999,0.0006000099999999,46748491.6,-0.0003109514575785,2.793696592724859e-07,-0.000157044542095,0.0001999999999999,0.00022,3.314788930814885,0.0255164507547191,3.571279768104958,0.0252798380660393,-0.2564908372900731,0.0257478340657129,2024-11-14 15:00:00+00:00,0
31223894.8,0.0005999999999999,0.0007800099999999,25155726.5,-0.0002974723709393,2.807228074164186e-07,-7.343860314905012e-05,8.99999999999998e-05,0.00022,21.170503632768288,0.0252798380660393,3.314788930814885,0.0252198785495295,17.855714701953403,0.0255907895236178,2024-11-14 16:00:00+00:00,0
30876078.92000001,0.0006099999999999,0.0003900099999999,14976333.2,-0.0002962952189258,2.7891283385636493e-07,-8.364678939584355e-05,1.9999999999999185e-05,0.0002099999999999,25.82318262484401,0.0252198785495295,21.170503632768288,0.0251374089121471,4.652678992075721,0.0255173509204688,2024-11-14 17:00:00+00:00,0
29995250.3,0.0005879999999999,0.00025001,19090682.8,-0.0002798202294862,2.798739332892313e-07,-6.582721747639894e-05,0.0001299999999999,7.000000000000062e-05,29.544279488883987,0.0251374089121471,25.82318262484401,0.0250880566841103,3.7210968640399775,0.0254337041310729,2024-11-14 18:00:00+00:00,0
25057773.26,0.0004519999999999,0.0002400099999999,19317632.2,-0.0002574508120342,2.789949341628961e-07,-5.438358847954447e-05,0.0001099999999999,0.0001099999999999,31.39407117152203,0.0250880566841103,29.544279488883987,0.0250560425130827,1.8497916826380416,0.0253678769135966,2024-11-14 19:00:00+00:00,1
19155473.82,0.0004059999999999,0.0003700099999999,17236994.4,-0.0002669956636227,2.816944491812028e-07,-8.44657766822729e-05,0.0,8.000000000000021e-05,30.33588566741756,0.0250560425130827,31.39407117152203,0.024962031884812,-1.058185504104472,0.025313493325117,2024-11-14 20:00:00+00:00,0
17367165.6,0.0003439999999999,0.00047001,16214185.4,-0.0002269666283677,2.833592625949225e-07,-3.0537006457970195e-05,1.9999999999999185e-05,0.00012,57.715409343185264,0.024962031884812,30.33588566741756,0.024971523913609,27.379523675767707,0.0252290275484347,2024-11-14 21:00:00+00:00,1
25346417.06,0.0004099999999999,0.00072001,54872590.5,-0.0002388822011731,2.808078182556118e-07,-7.846540559690654e-05,0.00019,0.00015,51.18834334283685,0.024971523913609,57.715409343185264,0.0248811429352067,-6.5270660003484124,0.0251984905419768,2024-11-14 22:00:00+00:00,1
30517172.18,0.000504,0.00072001,44944458.4,-0.0002794979167908,2.778108914007911e-07,-0.0001146700181839,6.000000000000103e-05,0.0003,24.998878255462955,0.0248811429352067,51.18834334283685,0.024725857201405,-26.189465087373897,0.0251200251363799,2024-11-14 23:00:00+00:00,0
30019580.9,0.000562,0.0005300099999999,16829675.8,-0.0003327482013826,2.7256090142889057e-07,-0.0001407140157594,0.0001999999999999,1.9999999999999185e-05,22.673495846099343,0.024725857201405,24.998878255462955,0.0245318929010538,-2.3253824093636126,0.0250053551181959,2024-11-15 00:00:00+00:00,0
29578357.880000006,0.00058,0.00046001,15030879.3,-0.0003259359463212,2.748045125148427e-07,-8.728548032486266e-05,4.000000000000184e-05,0.00016,31.08695539540014,0.0245318929010538,22.673495846099343,0.0244514196757903,8.413459549300796,0.0248646411024364,2024-11-15 01:00:00+00:00,0
29413237.78,0.000578,0.0004600099999999,15388584.9,-0.0002861434489872,2.76356668496596e-07,-4.764741628154878e-05,9.999999999999593e-06,0.0002499999999999,37.262920563943695,0.0244514196757903,31.08695539540014,0.0244435647568427,6.175965168543556,0.0247773556221116,2024-11-15 02:00:00+00:00,1
20345047.540000003,0.000478,0.00022001,9531639.3,-0.0002659068774206,2.753399779932057e-07,-5.862776077733903e-05,9.999999999999593e-06,8.000000000000021e-05,40.10009796606212,0.0244435647568427,37.262920563943695,0.024405173567632,2.837177402118421,0.02472970820583,2024-11-15 03:00:00+00:00,0
14831183.040000005,0.000478,0.00072001,17375135.9,-0.0002928895433216,2.729417113365259e-07,-0.000106810726007,2.000000000000265e-05,0.0002699999999999,22.7045462230746,0.024405173567632,40.10009796606212,0.024271380175724,-17.395551742987514,0.0246710804450527,2024-11-15 04:00:00+00:00,0
14100808.720000004,0.000476,0.0005200099999999,13177804.2,-0.0002633319580465,2.7575121973462224e-07,-4.990262920609098e-05,1.9999999999999185e-05,0.0001799999999999,39.49861754838583,0.024271380175724,22.7045462230746,0.024251035131793,16.79407132531123,0.0245642697190456,2024-11-15 05:00:00+00:00,0
13987306.220000004,0.000468,0.00042001,14463366.8,-0.0001898417956828,2.7873957547441014e-07,8.751054688053983e-06,1.9999999999999185e-05,9.999999999999593e-06,57.84115250947271,0.024251035131793,39.49861754838583,0.0243332763488447,18.34253496108688,0.0245143670898395,2024-11-15 06:00:00+00:00,0
13972024.320000004,0.000436,0.00030001,15312175.4,-0.000161411796957,2.780441035474593e-07,-2.174908593701938e-05,2.9999999999998778e-05,5.000000000000143e-05,60.51064833570075,0.0243332763488447,57.84115250947271,0.0243399572616335,2.669495826228044,0.0245231181445276,2024-11-15 07:00:00+00:00,0
14589585.640000004,0.000512,0.0006000099999999,12619445.9,-9.205190455335507e-05,2.8098510767576385e-07,3.315079218791858e-05,1.9999999999999185e-05,0.0001799999999999,62.97864975697933,0.0243399572616335,60.51064833570075,0.0244424679462251,2.4680014212785792,0.0245013690585906,2024-11-15 08:00:00+00:00,0
13797198.320000004,0.000416,0.00024001,13413199.3,-3.223291100585071e-05,2.785999684514965e-07,4.206401989619718e-05,9.99999999999994e-05,4.000000000000184e-05,60.91154121427154,0.0244424679462251,62.97864975697933,0.0245443509596688,-2.0671085427077927,0.0245345198507785,2024-11-15 09:00:00+00:00,0
12701158.700000005,0.000342,0.00015001,7697606.1,1.890531833560749e-06,2.775460231180169e-07,2.978881724336608e-05,2.9999999999998778e-05,7.000000000000062e-05,63.48971202124785,0.0245443509596688,60.91154121427154,0.0246082632197516,2.57817080697631,0.0245765838706747,2024-11-15 10:00:00+00:00,0
12272947.080000002,0.000324,0.00033001,12322308.7,4.034108528472649e-05,2.779101026562478e-07,4.448364161091858e-05,1.9999999999999185e-05,0.0001799999999999,83.22619513437294,0.0246082632197516,63.48971202124785,0.0246911974148137,19.736483113125097,0.0246063726879181,2024-11-15 11:00:00+00:00,0
