volume_ma_5,volume,atr_5,alt_btc_ratio,ema_14_prev,candle_range,ema_divergence,upper_wick,rsi_7_prev,low,upper_wick_ratio,ema_14_slope,ema_7_prev,volume_slope,ema_7,timestamp,binary_label
636797.2660000008,641563.22,0.0251999999999999,1.8558504272431308e-05,1.8093601341126648,0.0250000099999999,-0.0168413334737009,0.0049999999999998,37.6623034238801,1.766,0.1999999200000284,-0.0047146845483552,1.7924054881208114,244154.49,1.7878041160906084,2024-12-26 20:00:00+00:00,0
898758.8060000008,2035981.01,0.0255999999999999,1.849443022282136e-05,1.8046454495643087,0.0270000099999999,-0.0164396358877785,0.0069999999999998,35.36582346819951,1.754,0.2592591632373439,-0.0043527266085745,1.7878041160906084,1394417.79,1.7838530870679563,2024-12-26 21:00:00+00:00,0
847138.2220000006,753398.4,0.0223999999999999,1.859699743023308e-05,1.8002927229557348,0.02000001,-0.0144638779273362,0.0109999999999998,37.6623034238801,1.773,0.549999725000132,-0.0024390297274312,1.7838530870679563,-1282582.61,1.7833898153009673,2024-12-26 22:00:00+00:00,0
830024.5240000007,321771.26,0.0223999999999999,1.858200510274388e-05,1.7978536932283036,0.02000001,-0.0129308393221379,0.002,49.367044864643866,1.763,0.099999950000025,-0.0023804924304402,1.7833898153009673,-431627.14,1.7825423614757254,2024-12-26 23:00:00+00:00,0
837587.8800000007,435225.51,0.0229999999999999,1.867538198411267e-05,1.795473200797863,0.02200001,-0.0104533362513541,0.0010000000000001,34.37496240238488,1.768,0.0454545247934028,-0.0008630934397151,1.7825423614757254,113454.25,1.784156771106794,2024-12-27 00:00:00+00:00,0
847049.5880000008,688871.76,0.0245999999999999,1.886005019129554e-05,1.7946101073581482,0.0330000099999999,-0.0061611813802995,0.008,61.999913200121576,1.784,0.2424241689623738,0.0019186523522469,1.784156771106794,253646.25,1.7903675783300956,2024-12-27 01:00:00+00:00,0
548088.9220000008,541177.68,0.0247999999999999,1.8808463537966708e-05,1.7965287597103952,0.02800001,-0.0033992413347707,0.0229999999999999,67.24129815705402,1.803,0.8214282780613252,0.0013961653719472,1.7903675783300956,-147694.07999999996,1.7945256837475716,2024-12-27 02:00:00+00:00,0
495055.83400000073,488232.96,0.0233999999999999,1.8689487339687343e-05,1.7979249250823424,0.01400001,-0.0020740055940178,0.0050000000000001,68.42096860582797,1.798,0.3571426020410064,0.0005433433223542,1.7945256837475716,-52944.72000000003,1.7963942628106788,2024-12-27 03:00:00+00:00,0
579487.5280000007,743929.73,0.0255999999999999,1.852544132917965e-05,1.7984682684046966,0.0310000099999999,-0.0032434688427283,0.0089999999999998,77.999890800153,1.78,0.2903224869927436,-0.0019291024539593,1.7963942628106788,255696.77,1.793295697108009,2024-12-27 04:00:00+00:00,0
631894.5400000007,697260.57,0.0262,1.872423923426382e-05,1.7965391659507373,0.0250000100000001,-0.0017955043262989,0.0,59.09084641879929,1.777,0.0,0.0007281112065684,1.793295697108009,-46669.16000000003,1.7954717728310068,2024-12-27 05:00:00+00:00,0
644670.5660000008,752751.89,0.0242,1.887277657365621e-05,1.7972672771573055,0.0230000100000001,0.0016555227535901,0.0010000000000001,63.51345343321977,1.801,0.0434782419659863,0.0034310297123592,1.7954717728310068,55491.32000000007,1.802353829623255,2024-12-27 06:00:00+00:00,0
772873.5980000008,1182192.84,0.0292,1.883186498761997e-05,1.800698306869665,0.0530000099999999,0.0001101729303984,0.0009999999999998,73.11822453466974,1.772,0.0188679209683147,-0.0012931075826221,1.802353829623255,429440.95000000007,1.7995153722174413,2024-12-27 07:00:00+00:00,1
