volume_ma_5,volume,atr_5,candle_range,ema_divergence,body_size,alt_btc_ratio,ema_14_prev,rsi_7_prev,volume_slope,body_to_range,rsi_7,ema_14_slope,upper_wick_ratio,upper_wick,timestamp,binary_label
5926596.4,9095991.0,0.00426,0.0022000099999999,-0.0017549211745854,0.0001000000000001,9.5323117459437e-06,0.5512693613491281,61.956286035868246,3337777.0,0.0454543388439602,58.08358887118446,-0.000182581513217,0.4545433884390976,0.0009999999999998,2024-09-02 06:00:00+00:00,0
7877801.4,14642528.0,0.00468,0.00580001,-0.0018746485284619,0.0036,9.492946669379765e-06,0.551086779835911,58.08358887118446,5546537.0,0.6206885850196863,42.39114307717305,-0.0006382373114548,0.034482699167756,0.0001999999999999,2024-09-02 07:00:00+00:00,0
8367216.4,7103265.0,0.00538,0.0071000099999999,-0.0014116496908664,0.0040999999999999,9.480499951684589e-06,0.5504485425244562,42.39114307717305,-7539263.0,0.5774639754028509,53.60343458376494,-6.472336594121053e-06,0.3098587185088445,0.0021999999999999,2024-09-02 08:00:00+00:00,0
9136127.6,9080640.0,0.00538,0.00560001,-0.000701978790067,0.0031999999999999,9.47735835972354e-06,0.5504420701878621,53.60343458376494,1977375.0,0.5714275510222219,63.82959710332763,0.0004077239749517,0.1428568877555604,0.0008,2024-09-02 09:00:00+00:00,0
10790965.2,14032402.0,0.00524,0.0055000099999999,0.0001793732551214,0.0034999999999999,9.519900592339873e-06,0.5508497941628138,63.82959710332763,4951762.0,0.636362479340943,64.28552521063993,0.0008066941116248,0.1272724958681966,0.0007,2024-09-02 10:00:00+00:00,0
10519036.0,7736345.0,0.00522,0.00200001,0.0005246063093231,0.0017999999999999,9.49984432237097e-06,0.5516564882744386,64.28552521063993,-6296057.0,0.8999955000224555,73.55744475859953,0.0004458015634082,0.0,0.0,2024-09-02 11:00:00+00:00,0
8793629.2,6015494.0,0.0044799999999999,0.0021000099999999,0.0007198542509102,0.0,9.50269839644319e-06,0.5521022898378468,73.55744475859953,-1720851.0,0.0,65.64388987286546,0.0003730280216204,0.5714258503531389,0.0012,2024-09-02 12:00:00+00:00,0
8683157.8,6550908.0,0.00374,0.00340001,0.0005777702712448,0.002,9.501347685730891e-06,0.5524753178594672,65.64388987286546,535414.0,0.5882335640189178,57.92327570331672,4.329095207100675e-05,0.3529401384113768,0.0012,2024-09-02 13:00:00+00:00,0
9012175.6,10725729.0,0.00398,0.00680001,0.0009911566754209,0.0045,9.510725805075343e-06,0.5525186088115382,57.92327570331672,4174821.0,0.6617637327003991,78.64554660477803,0.0006375188251281,0.0588234429066948,0.0003999999999999,2024-09-02 14:00:00+00:00,0
7352459.0,5733819.0,0.00372,0.0042000099999999,0.0013434859489547,0.0010999999999999,9.537396142231738e-06,0.5531561276366664,78.64554660477803,-4991910.0,0.2619041383234789,74.53383743052053,0.0006858496484444,0.4761893424063301,0.002,2024-09-02 15:00:00+00:00,0
6640084.2,4174471.0,0.00414,0.0042000099999999,0.001294383778453,0.0019,9.534664495672297e-06,0.5538419772851109,74.53383743052053,-1559348.0,0.4523798752860162,59.33305644573666,0.0003277363619852,0.3571420068047344,0.0014999999999999,2024-09-02 16:00:00+00:00,0
6390572.4,4767935.0,0.00464,0.0046000099999999,0.0017443212416785,0.0044999999999999,9.584029534123536e-06,0.5541697136470961,59.33305644573666,593464.0,0.9782587429157784,62.11153119210045,0.0008840381803871,0.021739083175904,9.9999999999989e-05,2024-09-02 17:00:00+00:00,0
6036409.2,4780092.0,0.0044799999999999,0.00260001,0.0020953032180525,0.001,9.605715965236811e-06,0.5550537518274833,62.11153119210045,12157.0,0.3846139053311267,72.3680877785427,0.0008994997563355,0.1538455621324763,0.0004,2024-09-02 18:00:00+00:00,0
5630908.6,8698226.0,0.0045799999999999,0.0073000099999999,0.0029652647287604,0.0061999999999999,9.71766080042108e-06,0.5559532515838188,72.3680877785427,3918134.0,0.8493139050494459,80.66011102793532,0.0015928997888241,0.0136986113717637,9.9999999999989e-05,2024-09-02 19:00:00+00:00,0
5925923.6,7208894.0,0.0046199999999999,0.0044000099999999,0.0033502308864287,0.0005999999999999,9.614863032275564e-06,0.557546151372643,80.66011102793532,-1489332.0,0.1363633264469715,86.36333103872899,0.0012871798169808,0.2272722107449779,0.001,2024-09-02 20:00:00+00:00,0
6201175.4,5550730.0,0.0045599999999999,0.00390001,0.0034071178593654,0.0006,9.594052195708505e-06,0.5588333311896239,86.36333103872899,-1658164.0,0.1538457593698587,78.74965547025745,0.0010222225080501,0.4358963182145475,0.0016999999999999,2024-09-02 21:00:00+00:00,0
5975247.8,3638297.0,0.0041,0.00230001,0.0034821904631286,0.0013999999999999,9.566977180619577e-06,0.559855553697674,78.74965547025745,-1912433.0,0.6086930056825441,79.14076442616513,0.0010592595069768,0.1304342155034402,0.0003,2024-09-02 22:00:00+00:00,0
5744563.0,3626668.0,0.0038599999999999,0.0014000099999999,0.0034032479734705,9.9999999999989e-05,9.600533584702596e-06,0.5609148132046509,79.14076442616513,-11629.0,0.0714280612281284,89.58289786091345,0.0009046915727132,0.4999964285969782,0.0007,2024-09-02 23:00:00+00:00,0
5197544.8,5963135.0,0.00282,0.0021000099999999,0.0030634937560771,0.0014999999999999,9.55482965250762e-06,0.5618195047773641,89.58289786091345,2336467.0,0.7142823129413443,73.68375808218784,0.0005840660296847,0.0,0.0,2024-09-03 00:00:00+00:00,0
4695902.2,4700681.0,0.00254,0.00300001,0.0030672037229021,0.0027999999999999,9.581058533532273e-06,0.5624035708070488,73.68375808218784,-1262454.0,0.933330222232563,77.27231749528643,0.0008795238923935,0.0,0.0,2024-09-03 01:00:00+00:00,0
5287360.2,8508020.0,0.00292,0.00580001,0.0026990417439083,0.0021999999999999,9.554718424117207e-06,0.5632830946994424,77.27231749528643,3807339.0,0.3793096908453553,43.61669647140919,0.0004555873734076,0.6034472354358082,0.0035,2024-09-03 02:00:00+00:00,0
5552120.6,4962099.0,0.00276,0.00150001,0.0023697683994321,0.0,9.58704971782743e-06,0.56373868207285,43.61669647140919,-3545921.0,0.0,47.12605760643267,0.0003948423902866,0.9333271111526024,0.0014,2024-09-03 03:00:00+00:00,0
5923436.6,5483248.0,0.0028599999999999,0.0019000099999999,0.0019834151122081,0.0007,9.575456509339158e-06,0.5641335244631367,47.12605760643267,521149.0,0.3684191135836496,46.59053848435263,0.0002355300715818,0.2105252077620521,0.0003999999999999,2024-09-03 04:00:00+00:00,0
